UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 7_S. 9,KEDAH,P. 7,KUALA KEDAH,S. 9,LANGKAWI,ALLIANCE - UMNO,AHMAD BIN HAJI HUSAIN,MALE,,
P. 7_S. 10,KEDAH,P. 7,KUALA KEDAH,S. 10,KOTA STAR BARAT,PMIP,ISAMUDIN BIN AHMAD,MALE,,
P. 8_S. 11,KEDAH,P. 8,KOTA STAR SELATAN,S. 11,KANGKONG BUKIT RAYA,PMIP,ISMAIL @ SHAFIEE BIN KASSIM,MALE,,
P. 8_S. 12,KEDAH,P. 8,KOTA STAR SELATAN,S. 12,PADANG,ALLIANCE - UMNO,ABDUL MANAF BIN ABDULLAH,MALE,,
P. 9_S. 13,KEDAH,P. 9,KEDAH TENGAH,S. 13,SIK - GURUN,PMIP,HARUM BIN JUSOH,MALE,,
P. 9_S. 14,KEDAH,P. 9,KEDAH TENGAH,S. 14,KOTA,ALLIANCE - UMNO,MANSUR BIN AKIL,MALE,,
P. 10_S. 15,KEDAH,P. 10,JERAI,S. 15,SALA,PMIP,MOHD. SHAARI BIN HAJI ABD. SHUKOR,MALE,,
P. 10_S. 16,KEDAH,P. 10,JERAI,S. 16,YEN-MERBOK,ALLIANCE - UMNO,LEBAI ISMAIL BIN ABDUL WAHAB,MALE,,
P. 11_S. 17,KEDAH,P. 11,BALING,S. 17,BALING TIMOR,ALLIANCE - UMNO,HARUN BIN ABDULLAH,MALE,,
P. 11_S. 18,KEDAH,P. 11,BALING,S. 18,BALING BARAT,ALLIANCE - UMNO,OTHMAN @ ISMAIL BIN MAT HASSAN @ HASSAN,MALE,,
P. 12_S. 19,KEDAH,P. 12,SUNGEI PATANI,S. 19,PEKAN SUNGEI PATANI,GERAKAN,ONG BOON SEON,MALE,,
P. 12_S. 20,KEDAH,P. 12,SUNGEI PATANI,S. 20,SUNGEI PATANI LUAR,ALLIANCE - UMNO,HAJI SALLEH BIN HAJI ISHAK,MALE,,
P. 13_S. 21,KEDAH,P. 13,KULIM UTARA,S. 21,SIDAM,ALLIANCE - UMNO,HANAFI BIN MOHD. YUNUS,MALE,,
P. 13_S. 22,KEDAH,P. 13,KULIM UTARA,S. 22,LUNAS,ALLIANCE - MCA,SOON CHENG LEONG,MALE,,
P. 14_S. 23,KEDAH,P. 14,KULIM - BANDAR BAHRU,S. 23,KULIM,ALLIANCE - MCA,LEONG MAN KAI,MALE,,
P. 14_S. 24,KEDAH,P. 14,KULIM - BANDAR BAHRU,S. 24,BANDAR BAHRU,ALLIANCE - UMNO,HAJI ZAINUDDIN BIN HAJI DIN,MALE,,
P. 15_S. 1,KELANTAN,P. 15,TUMPAT,S. 1,TUMPAT BARAT,PMIP,WAN SALLEH BIN HAJI W. SULAIMAN @ WAN ABDULLAH BIN HAJI W. SULAIMAN,MALE,,
P. 15_S. 2,KELANTAN,P. 15,TUMPAT,S. 2,TUMPAT TENGAH,ALLIANCE - UMNO,CHE LAT BIN KASSIM,MALE,,
P. 15_S. 3,KELANTAN,P. 15,TUMPAT,S. 3,TUMPAT TIMOR,ALLIANCE - UMNO,OMAR BIN AWANG KECHIK,MALE,,
P. 16_S. 4,KELANTAN,P. 16,KELANTAN HILIR,S. 4,KUALA KELANTAN,PMIP,WAN MAMAT BIN WAN YUSOF,MALE,,
P. 16_S. 5,KELANTAN,P. 16,KELANTAN HILIR,S. 5,KOTA BHARU UTARA,PMIP,ABDULLAH BIN AHMAD,MALE,,
P. 16_S. 6,KELANTAN,P. 16,KELANTAN HILIR,S. 6,KOTA BHARU PANTAI,PMIP,ABDULLAH BIN HAJI ARSHAD,MALE,,
P. 17_S. 7,KELANTAN,P. 17,PASIR MAS HILIR,S. 7,MERANTI,PMIP,NIK MAN BIN NIK MOHAMED,MALE,,
P. 17_S. 8,KELANTAN,P. 17,PASIR MAS HILIR,S. 8,TENDONG,PMIP,HAJI MOHAMED BIN NASIR,MALE,53,
P. 17_S. 9,KELANTAN,P. 17,PASIR MAS HILIR,S. 9,BANDAR PASIR MAS,PMIP,HAJI OMAR BIN AWANG,MALE,,
P. 18_S. 10,KELANTAN,P. 18,KOTA BHARU HILIR,S. 10,BANDAR HILIR,ALLIANCE - MCA,FOO CHOW YONG A/L FOO HONG SANG,MALE,39,
P. 18_S. 11,KELANTAN,P. 18,KOTA BHARU HILIR,S. 11,BANDAR HULU,PMIP,HASSAN BIN YAACOB,MALE,,
P. 18_S. 12,KELANTAN,P. 18,KOTA BHARU HILIR,S. 12,KOTA BHARU TENGAH,PMIP,MOHD. ASRI BIN HAJI MUDA,MALE,46,
P. 19_S. 13,KELANTAN,P. 19,BACHOK,S. 13,BACHOK UTARA,PMIP,MOHD. NOR BIN YUSOFF,MALE,,
P. 19_S. 14,KELANTAN,P. 19,BACHOK,S. 14,BACHOK TENGAH,PMIP,MOHD. AMIN BIN HAJI YAAKUB,MALE,,
P. 19_S. 15,KELANTAN,P. 19,BACHOK,S. 15,BACHOK SELATAN,PMIP,MOHD. BIN HAJI YACOB,MALE,,
P. 20_S. 16,KELANTAN,P. 20,KOTA BHARU HULU,S. 16,KOTA BHARU TIMOR,PMIP,WAN HASHIM BIN HAJI WAN AHMAD,MALE,31,
P. 20_S. 17,KELANTAN,P. 20,KOTA BHARU HULU,S. 17,KOTA BHARU BARAT,PMIP,AB. RAHMAN BIN AWANG SULONG,MALE,,
P. 20_S. 18,KELANTAN,P. 20,KOTA BHARU HULU,S. 18,KOTA BHARU SELATAN,PMIP,HAJI ISHAK LOFTI BIN OMAR,MALE,,
P. 21_S. 19,KELANTAN,P. 21,PASIR MAS HULU,S. 19,RANTAU PANJANG,ALLIANCE - UMNO,HUSEIN BIN AHMAD,MALE,,
P. 21_S. 20,KELANTAN,P. 21,PASIR MAS HULU,S. 20,LEMAL,PMIP,HAJI HARON BIN HAJI SULONG,MALE,,
P. 21_S. 21,KELANTAN,P. 21,PASIR MAS HULU,S. 21,TOK UBAN,PMIP,WAN HASSAN BIN WAN DAUD,MALE,,
P. 22_S. 22,KELANTAN,P. 22,PASIR PUTEH,S. 22,PASIR PUTEH UTARA,PMIP,ABDUL KADIR BIN MAT SA'AD,MALE,,
P. 22_S. 23,KELANTAN,P. 22,PASIR PUTEH,S. 23,PASIR PUTEH TENGAH,ALLIANCE - UMNO,HAJI MOHAMMAD BIN ISMAIL,MALE,,
P. 22_S. 24,KELANTAN,P. 22,PASIR PUTEH,S. 24,PASIR PUTEH TENGGARA,ALLIANCE - UMNO,MOHAMED BIN IDRIS,MALE,,
P. 23_S. 25,KELANTAN,P. 23,TANAH MERAH,S. 25,MACHANG UTARA,ALLIANCE - UMNO,MOHYIDDIN @ CHE KADIR BIN ALHAJ CHE TENGAH,MALE,,
P. 23_S. 26,KELANTAN,P. 23,TANAH MERAH,S. 26,TANAH MERAH TIMOR,PMIP,CHE OMAR BIN MUHAMAD @ MAMAT,MALE,,
P. 23_S. 27,KELANTAN,P. 23,TANAH MERAH,S. 27,TANAH MERAH BARAT,ALLIANCE - UMNO,HAJI NIK ABDULLAH BIN HAJI NIK DAUD,MALE,,
P. 24_S. 28,KELANTAN,P. 24,ULU KELANTAN,S. 28,MACHANG SELATAN,ALLIANCE - UMNO,YA'ACOB BIN ISMAIL,MALE,,
P. 24_S. 29,KELANTAN,P. 24,ULU KELANTAN,S. 29,ULU KELANTAN TIMOR,ALLIANCE - UMNO,YUSOFF BIN HAJI MOHAMED SALLEH,MALE,,
P. 24_S. 30,KELANTAN,P. 24,ULU KELANTAN,S. 30,ULU KELANTAN BARAT,ALLIANCE - UMNO,TENGKU RAZALEIGH BIN TENGKU MOHD. HAMZAH,MALE,32,
P. 25_S. 1,TRENGGANU,P. 25,BESUT,S. 1,KUALA BESUT,PMIP,MOHAMAD BIN SAID,MALE,,
P. 25_S. 2,TRENGGANU,P. 25,BESUT,S. 2,KAMPONG RAJA,ALLIANCE - UMNO,W. ISHAK BIN ALI,MALE,,
P. 25_S. 3,TRENGGANU,P. 25,BESUT,S. 3,ULU BESUT,ALLIANCE - UMNO,JABIR BIN MOHD. SHAH,MALE,,
P. 25_S. 4,TRENGGANU,P. 25,BESUT,S. 4,BESUT TENGAH,ALLIANCE - UMNO,DOLLAH BIN JUSOH,MALE,,
P. 25_S. 5,TRENGGANU,P. 25,BESUT,S. 5,SETIU,ALLIANCE - UMNO,AB. GHANI BIN MOHD.AMIN,MALE,,
P. 26_S. 6,TRENGGANU,P. 26,KUALA TRENGGANU UTARA,S. 6,BATU RAKIT,ALLIANCE - UMNO,DATO' MANSOR BIN MOHD.,MALE,,
P. 26_S. 7,TRENGGANU,P. 26,KUALA TRENGGANU UTARA,S. 7,KUALA NERUS,ALLIANCE - UMNO,IBRAHIM FIKRI BIN MOHAMAD,MALE,49,
P. 26_S. 8,TRENGGANU,P. 26,KUALA TRENGGANU UTARA,S. 8,JERAM,PMIP,HASHIM BIN EMBONG,MALE,,
P. 26_S. 9,TRENGGANU,P. 26,KUALA TRENGGANU UTARA,S. 9,LANGKAP,ALLIANCE - UMNO,ABDUL RAHMAN BIN LONG,MALE,,
P. 27_S. 10,TRENGGANU,P. 27,KUALA TRENGGANU SELATAN,S. 10,BANDAR,ALLIANCE - MCA,TOH SENG CHONG,MALE,,
P. 27_S. 11,TRENGGANU,P. 27,KUALA TRENGGANU SELATAN,S. 11,LADANG,PMIP,WAN MOHAMED BIN WAN NGAH,MALE,,
P. 27_S. 12,TRENGGANU,P. 27,KUALA TRENGGANU SELATAN,S. 12,BUKIT BESAR,PMIP,MOHD. GHAZALI BIN HAJI AHMAD,MALE,,
P. 27_S. 13,TRENGGANU,P. 27,KUALA TRENGGANU SELATAN,S. 13,BATU BUROK,PMIP,MAT YASIN BIN DAUD @ USTAZ ISMAIL BIN MOHD. DAUD,MALE,,
P. 28_S. 14,TRENGGANU,P. 28,DUNGUN,S. 14,MARANG,PMIP,KASIM BIN AHMAD,MALE,,
P. 28_S. 15,TRENGGANU,P. 28,DUNGUN,S. 15,SURA,PMIP,IBRAHIM BIN MAT NOH,MALE,,
P. 28_S. 16,TRENGGANU,P. 28,DUNGUN,S. 16,ULU DUNGUN,PMIP,OMAR SHUKRI BIN EMBONG,MALE,,
P. 29_S. 17,TRENGGANU,P. 29,KEMAMAN,S. 17,PAKA KERTEH,ALLIANCE - UMNO,SULONG BIN MAHMOOD,MALE,,
P. 29_S. 18,TRENGGANU,P. 29,KEMAMAN,S. 18,KEMAMAN UTARA,ALLIANCE - UMNO,C.W. ABDUL GHANI BIN ZAINAL,MALE,,
P. 29_S. 19,TRENGGANU,P. 29,KEMAMAN,S. 19,CHUKAI,ALLIANCE - UMNO,TEH BINTI HASSAN,FEMALE,,
P. 29_S. 20,TRENGGANU,P. 29,KEMAMAN,S. 20,KEMAMAN SELATAN,PMIP,WAN YAHYA BIN HAJI WAN MOHD.,MALE,,
P. 30_S. 21,TRENGGANU,P. 30,TRENGGANU TENGAH,S. 21,KUALA TRENGGANU TENGAH,PMIP,MOHAMED @ HARUN BIN JUSOH,MALE,,
P. 30_S. 22,TRENGGANU,P. 30,TRENGGANU TENGAH,S. 22,BINJAI,PMIP,HAJI MOHAMED TAIB BIN HAJI ISMAIL,MALE,,
P. 30_S. 23,TRENGGANU,P. 30,TRENGGANU TENGAH,S. 23,ULU TRENGGANU TIMOR,ALLIANCE - UMNO,ABDUL RAHMAN BIN KASSIM,MALE,,
P. 30_S. 24,TRENGGANU,P. 30,TRENGGANU TENGAH,S. 24,ULU TRENGGANU BARAT,ALLIANCE - UMNO,MAHMOOD BIN SULAIMAN,MALE,,
P. 31_S. 1,PENANG,P. 31,BAGAN,S. 1,BUTTERWORTH,GERAKAN,OOI AH BEE,MALE,,
P. 31_S. 2,PENANG,P. 31,BAGAN,S. 2,BAGAN AJAM,GERAKAN,ONG YI HOW,MALE,,
P. 32_S. 3,PENANG,P. 32,SEBERANG TENGAH,S. 3,PERMATANG PAUH,ALLIANCE - UMNO,HAJI MOHAMAD NOR BIN HAJI BAKAR,MALE,,
P. 32_S. 4,PENANG,P. 32,SEBERANG TENGAH,S. 4,BUKIT MERTAJAM,GERAKAN,OOH CHOOI CHENG,MALE,,
P. 32_S. 5,PENANG,P. 32,SEBERANG TENGAH,S. 5,ALMA,GERAKAN,HARUN BIN SIRAT,MALE,,
P. 33_S. 6,PENANG,P. 33,SEBERANG SELATAN,S. 6,SUNGEI BAKAP,GERAKAN,VEERAPEN A/L VEERATHEN,MALE,,
P. 33_S. 7,PENANG,P. 33,SEBERANG SELATAN,S. 7,NIBONG TEBAL,GERAKAN,TEOH CHUNG HOR @ TEOH KOOI SNEAH,MALE,,
P. 34_S. 8,PENANG,P. 34,PENANG UTARA,S. 8,KELAWAI,DAP,YEAP CHIM GUAN,MALE,,
P. 34_S. 9,PENANG,P. 34,PENANG UTARA,S. 9,DHOBY GHAUT,GERAKAN,KHOO TENG CHYE,MALE,,
P. 34_S. 10,PENANG,P. 34,PENANG UTARA,S. 10,TANJONG BUNGAH,DAP,KHOO SOO GIAP,MALE,,
P. 34_S. 11,PENANG,P. 34,PENANG UTARA,S. 11,AYER ITAM,GERAKAN,TAN PHOOK KIN,MALE,,
P. 35_S. 12,PENANG,P. 35,PENANG SELATAN,S. 12,JELUTONG,DAP,KOAY BOON SENG,MALE,,
P. 35_S. 13,PENANG,P. 35,PENANG SELATAN,S. 13,GLUGOR,GERAKAN,STEWART DENIS CONNOLLY,MALE,,
P. 35_S. 14,PENANG,P. 35,PENANG SELATAN,S. 14,BALIK PULAU,PRM,ABDUL RAHMAN BIN HAJI YUNUS,MALE,,
P. 35_S. 15,PENANG,P. 35,PENANG SELATAN,S. 15,BAYAN LEPAS,ALLIANCE - UMNO,ISMAIL BIN HASHIM,MALE,,
P. 36_S. 16,PENANG,P. 36,TANJONG,S. 16,KOTA,GERAKAN,LIM CHONG EU,MALE,,
P. 36_S. 17,PENANG,P. 36,TANJONG,S. 17,TANJONG TENGAH,GERAKAN,TAN GIM KWA,MALE,,
P. 36_S. 18,PENANG,P. 36,TANJONG,S. 18,TANJONG UTARA,GERAKAN,KHOO KAY POR,MALE,,
P. 37_S. 19,PENANG,P. 37,DATO KRAMAT,S. 19,TANJONG BARAT,GERAKAN,TEH EWE LIM,MALE,,
P. 37_S. 20,PENANG,P. 37,DATO KRAMAT,S. 20,SUNGEI PINANG,GERAKAN,CHELLIAH A/L POOSARY,MALE,,
P. 37_S. 21,PENANG,P. 37,DATO KRAMAT,S. 21,TANJONG SELATAN,GERAKAN,WONG CHOONG WOH,MALE,,
P. 38_S. 22,PENANG,P. 38,SEBERANG UTARA,S. 22,MUDA,ALLIANCE - UMNO,HAJI ISMAIL BIN CHE CHIK,MALE,,
P. 38_S. 23,PENANG,P. 38,SEBERANG UTARA,S. 23,KEPALA BATAS,ALLIANCE - UMNO,HAJI AHMAD BIN HAJI A. FAHIN (HAJI AHMAD BIN ABDULLAH),MALE,,
P. 38_S. 24,PENANG,P. 38,SEBERANG UTARA,S. 24,TASEK GLUGOR,GERAKAN,MUSTAPHA BIN HUSSAIN,MALE,,
P. 39_S. 1,PERAK,P. 39,ULU PERAK,S. 1,GRIK,ALLIANCE - UMNO,WAN MOHAMED BIN WAN TEH,MALE,40,
P. 39_S. 2,PERAK,P. 39,ULU PERAK,S. 2,LENGGONG,ALLIANCE - UMNO,AHMAD BIN SAID,MALE,50,
P. 40_S. 3,PERAK,P. 40,LARUT UTARA,S. 3,SELAMA,ALLIANCE - UMNO,DATO' HAJI HUSSEIN BIN HAJI YAACOB,MALE,,
P. 40_S. 4,PERAK,P. 40,LARUT UTARA,S. 4,LARUT,ALLIANCE - UMNO,DATO' HAJI KAMARUDDIN BIN MAT ISA,MALE,39,
P. 41_S. 5,PERAK,P. 41,KRIAN LAUT,S. 5,PARIT BUNTAR,ALLIANCE - UMNO,HAJJAH HALIMAH BINTI HAJI ABDUL RAOF,FEMALE,48,
P. 41_S. 6,PERAK,P. 41,KRIAN LAUT,S. 6,KUALA KURAU,ALLIANCE - UMNO,ISMAIL BIN ABDUL RAUF,MALE,,
P. 42_S. 7,PERAK,P. 42,KRIAN DARAT,S. 7,BAGAN SERAI,ALLIANCE - UMNO,MASUD BIN UNTOI,MALE,45,
P. 42_S. 8,PERAK,P. 42,KRIAN DARAT,S. 8,GUNONG SEMANGGOL,ALLIANCE - UMNO,AHMAD BIN HAJI YUSOF,MALE,,
P. 43_S. 9,PERAK,P. 43,LARUT SELATAN,S. 9,TAIPING,GERAKAN,LIM ENG CHUAN,MALE,,
P. 43_S. 10,PERAK,P. 43,LARUT SELATAN,S. 10,MATANG,GERAKAN,ANG CHIN WAH,MALE,42,
P. 44_S. 11,PERAK,P. 44,HILIR PERAK,S. 11,SUNGEI MANIK,ALLIANCE - UMNO,MOHAMAD YAHYA @ YAHYA SHUBAN BIN HAJI HARUN,MALE,47,
P. 44_S. 12,PERAK,P. 44,HILIR PERAK,S. 12,BANDAR,ALLIANCE - UMNO,HAJI AHMAD RAZALI BIN HAJI MOHAMED,MALE,,
P. 45_S. 13,PERAK,P. 45,KUALA KANGSAR,S. 13,SENGGANG,ALLIANCE - UMNO,HAJI ABDULLAH BIN HAJI ABDUL RAOF,MALE,,
P. 45_S. 14,PERAK,P. 45,KUALA KANGSAR,S. 14,PADANG RENGAS,ALLIANCE - UMNO,SHAFIE BIN MAT SAMAN,MALE,,
P. 46_S. 15,PERAK,P. 46,SUNGEI SIPUT,S. 15,KARAI,ALLIANCE - UMNO,MOHD. ALI ZAINI BIN HAJI MOHAMED ZAIN,MALE,,
P. 46_S. 16,PERAK,P. 46,SUNGEI SIPUT,S. 16,JALONG,PPP,R. C. MAHADEVA RAYAN,MALE,60,
P. 47_S. 17,PERAK,P. 47,PARIT,S. 17,BLANJA,ALLIANCE - UMNO,HISAN BIN IBRAHIM,MALE,,
P. 47_S. 18,PERAK,P. 47,PARIT,S. 18,KAMPONG GAJAH,PMIP,MAHMUD BIN ZAINAL ABIDIN,MALE,,
P. 48_S. 19,PERAK,P. 48,BRUAS,S. 19,PENGKALAN BHARU,ALLIANCE - UMNO,HAJI ISHAK BIN HAJI MAHMUD,MALE,,
P. 48_S. 20,PERAK,P. 48,BRUAS,S. 20,AYER TAWAR,PPP,SU LIANG YU,MALE,,
P. 49_S. 21,PERAK,P. 49,SITIAWAN,S. 21,LEKIR,DAP,YEOH ENG CHAI,MALE,,
P. 49_S. 22,PERAK,P. 49,SITIAWAN,S. 22,LUMUT,DAP,PHUNG TEIK HUA,MALE,,
P. 50_S. 23,PERAK,P. 50,IPOH,S. 23,PEKAN LAMA,PPP,KHONG KOK YAT,MALE,39,
P. 50_S. 24,PERAK,P. 50,IPOH,S. 24,PEKAN BHARU,PPP,CHAN YOON ONN,MALE,,
P. 51_S. 25,PERAK,P. 51,MENGLEMBU,S. 25,PASIR PUTEH,PPP,FOO KUAN SZE,MALE,,
P. 51_S. 26,PERAK,P. 51,MENGLEMBU,S. 26,KUALA PARI,PPP,"SEENIVASAGAM, SRI PADMARAJA",MALE,52,
P. 52_S. 27,PERAK,P. 52,ULU KINTA,S. 27,CHEMOR,PPP,THEAN MOI TUCK,MALE,46,
P. 52_S. 28,PERAK,P. 52,ULU KINTA,S. 28,SUNGEI RAIA,PPP,SAMSUDIN BIN HARUN,MALE,32,
P. 53_S. 29,PERAK,P. 53,BATU GAJAH,S. 29,TANJONG TUALANG,DAP,LIM CHO HECK,MALE,,
P. 53_S. 30,PERAK,P. 53,BATU GAJAH,S. 30,PUSING,PPP,YAP BOON EN,MALE,,
P. 54_S. 31,PERAK,P. 54,KAMPAR,S. 31,GOPENG,PPP,JAYA RAMACHANDRAN A/L SUPPIAH,MALE,,
P. 54_S. 32,PERAK,P. 54,KAMPAR,S. 32,KUALA DIPANG,DAP,CHAN HENG WOH,MALE,42,
P. 55_S. 33,PERAK,P. 55,TANJONG MALIM,S. 33,BIDOR,PPP,CHIN KEE SEONG,MALE,,
P. 55_S. 34,PERAK,P. 55,TANJONG MALIM,S. 34,SLIM,ALLIANCE - UMNO,IDRIS BIN ABDUL RAOF,MALE,,
P. 56_S. 35,PERAK,P. 56,TELOK ANSON,S. 35,BATAK RABIT,DAP,FELIX ANTHONY,MALE,35,
P. 56_S. 36,PERAK,P. 56,TELOK ANSON,S. 36,PASIR BEDAMAR,PPP,K. RAMASAMY,MALE,,
P. 57_S. 37,PERAK,P. 57,BAGAN DATOH,S. 37,RUNGKUP,ALLIANCE - UMNO,LOPE HASHIM BIN KETONG,MALE,61,
P. 57_S. 38,PERAK,P. 57,BAGAN DATOH,S. 38,HUTAN MELINTANG,ALLIANCE - UMNO,MOHAMAD ABAS BIN AHMAD,MALE,,
P. 58_S. 39,PERAK,P. 58,BATANG PADANG,S. 39,TAPAH ROAD,DAP,IBRAHIM BIN SINGGEH,MALE,51,
P. 58_S. 40,PERAK,P. 58,BATANG PADANG,S. 40,TAPAH,ALLIANCE - MCA,HOR SENG,MALE,,
P. 59_S. 1,PAHANG,P. 59,RAUB,S. 1,CAMERON HIGHLANDS,GERAKAN,WONG LOK HOI,MALE,,
P. 59_S. 2,PAHANG,P. 59,RAUB,S. 2,DONG,ALLIANCE - UMNO,CHE YEOP SENDIRI BIN HAJI HUSSIN,MALE,,
P. 59_S. 3,PAHANG,P. 59,RAUB,S. 3,BANDAR RAUB,ALLIANCE - MCA,LOKE KWOK KHEONG,MALE,,
P. 59_S. 4,PAHANG,P. 59,RAUB,S. 4,TRAS,ALLIANCE - UMNO,TENGKU MUSTAPHA BIN TENGKU SETI,MALE,,
P. 60_S. 5,PAHANG,P. 60,BENTONG,S. 5,SABAI,ALLIANCE - UMNO,ABU BAKAR BIN HAJI AHMAD,MALE,,
P. 60_S. 6,PAHANG,P. 60,BENTONG,S. 6,BANDAR BENTONG,ALLIANCE - MCA,CHOW SENG TOONG,MALE,,
P. 60_S. 7,PAHANG,P. 60,BENTONG,S. 7,BENUS,INDEPENDENT,LO CHIEW CHUEN,MALE,,
P. 60_S. 8,PAHANG,P. 60,BENTONG,S. 8,MENTAKAB,ALLIANCE - UMNO,SYED ABDULLAH BIN SYED ALI,MALE,,
P. 61_S. 9,PAHANG,P. 61,KUANTAN,S. 9,TANAH PUTEH,PRM,SIVASUBRAMANIAM A/L SIVASAMBANDAN,MALE,,
P. 61_S. 10,PAHANG,P. 61,KUANTAN,S. 10,TELOK SISEK,ALLIANCE - UMNO,MAHIMON BINTI HARUN,FEMALE,,
P. 61_S. 11,PAHANG,P. 61,KUANTAN,S. 11,BESERAH,ALLIANCE - UMNO,HAJI A. AZIZ BIN AHMAD,MALE,,
P. 61_S. 12,PAHANG,P. 61,KUANTAN,S. 12,ULU KUANTAN,PRM,MOHD. RAMLI BIN ISMAIL @ DZULKIFLI BIN ISMAIL,MALE,,
P. 62_S. 13,PAHANG,P. 62,PEKAN,S. 13,KUALA PAHANG,ALLIANCE - UMNO,MOHAMMAD BIN JUSOH,MALE,,Y
P. 62_S. 14,PAHANG,P. 62,PEKAN,S. 14,PAHANG TUA,ALLIANCE - UMNO,M. MOKHTAR BIN HAJI M.DAUD,MALE,,Y
P. 62_S. 15,PAHANG,P. 62,PEKAN,S. 15,ROMPIN,ALLIANCE - UMNO,IBRAHIM BIN ARSAD,MALE,,Y
P. 63_S. 16,PAHANG,P. 63,TEMERLOH,S. 16,CHENOR,ALLIANCE - UMNO,WAN AHMAD TAJUDDIN BIN WAN,MALE,,
P. 63_S. 17,PAHANG,P. 63,TEMERLOH,S. 17,TRIANG,ALLIANCE - MCA,LUM WAH KUM @ LUM BAN KEE,MALE,,
P. 63_S. 18,PAHANG,P. 63,TEMERLOH,S. 18,KUALA SEMANTAN,ALLIANCE - UMNO,AWANG NGAH BIN TOK MUDA IBRAHIM,MALE,,
