UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P.18_N.4,KELANTAN,P.18,PENGKALAN CHEPA,N.4,SEMUT API,APU - PAS,TUAN GURU HJ NIK ABDUL AZIZ BIN NIK MAT,MALE,,
P.18_N.5,KELANTAN,P.18,PENGKALAN CHEPA,N.5,KEMUMIN,APU - PAS,CIK GU HAJI DAUD,MALE,,
P.18_N.6,KELANTAN,P.18,PENGKALAN CHEPA,N.6,BANGGOL,APU - PAS,USTAZ HALIM,MALE,,
P.19_N.7,KELANTAN,P.19,KOTA BAHARU,N.7,PADANG GARONG,APU - BERJASA,WAN HASHIM AHMAD,MALE,,
P.19_N.8,KELANTAN,P.19,KOTA BAHARU,N.8,BUNUT PAYONG,APU - PAS,DATO' HALIM BIN MOHAMED,MALE,,
P.19_N.9,KELANTAN,P.19,KOTA BAHARU,N.9,LUNDANG,APU - PAS,HAJI MAWARDI HAJI AHMAD,MALE,,
P.20_N.10,KELANTAN,P.20,PASIR MAS,N.10,TENDONG,S46,HJ ZAINUDDIN @ FADHIL BIN HAJI MOHAMED NOR,MALE,,
P.20_N.11,KELANTAN,P.20,PASIR MAS,N.11,PENGKALAN PASIR,APU - PAS,HAJI HASSAN ABDULLAH,MALE,,
P.20_N.12,KELANTAN,P.20,PASIR MAS,N.12,MERANTI,APU - PAS,HAJI ZAKARIA BIN ISMAIL,MALE,,
P.21_N.13,KELANTAN,P.21,RANTAU PANJANG,N.13,GUAL PERIOK,S46,NIK MUSTAPHA BIN NIK LODING,MALE,,
P.21_N.14,KELANTAN,P.21,RANTAU PANJANG,N.14,BUKIT TUKU,APU - PAS,USTAZ HAJI HUSSIN BIN IBRAHIM,MALE,,
P.21_N.15,KELANTAN,P.21,RANTAU PANJANG,N.15,CHETOK,APU - PAS,USTAZ AB. RAHMAN MUSA,MALE,,
P.22_N.16,KELANTAN,P.22,NILAM PURI,N.16,SALOR,S46,HAJI AHMAD RUSLI HAJI IBRAHIM,MALE,,
P.22_N.17,KELANTAN,P.22,NILAM PURI,N.17,MULONG,APU - PAS,MOHAMED SHUKRI BIN HJ AB RAHMAN,MALE,,
P.22_N.18,KELANTAN,P.22,NILAM PURI,N.18,PERINGAT,APU - PAS,USTAZ HAJI DAUD,MALE,,
P.23_N.19,KELANTAN,P.23,BACHOK,N.19,TAWANG,APU - PAS,USTAZ HJ. IDRIS B HJ AHMAD,MALE,,
P.23_N.20,KELANTAN,P.23,BACHOK,N.20,PERUPOK,APU - PAS,HJ OMAR MOHAMMED,MALE,,
P.23_N.21,KELANTAN,P.23,BACHOK,N.21,JELAWAT,S46,HAJI MOHD DAUD BIN JAAFAR,MALE,,
P.24_N.22,KELANTAN,P.24,PASIR PUTEH,N.22,CHERANG RUKU,APU - PAS,USTAZ MAN,MALE,,
P.24_N.23,KELANTAN,P.24,PASIR PUTEH,N.23,LIMBONGAN,S46,HAJI WAN MOHD NAJIB,MALE,,
P.24_N.24,KELANTAN,P.24,PASIR PUTEH,N.24,GAAL,APU - PAS,USTAZ MUHAMMAD HUSAIN,MALE,,
P.25_N.25,KELANTAN,P.25,KOK LANAS,N.25,SELISING,APU - PAS,CIK GU BISI,MALE,,
P.25_N.26,KELANTAN,P.25,KOK LANAS,N.26,KETEREH,APU - PAS,CIKGU HAJI MAT HAJI YUSOFF,MALE,,
P.25_N.27,KELANTAN,P.25,KOK LANAS,N.27,PULAI CHONDONG,S46,KAPT. (B) MOHAMAD NOOR BIN AHMAD,MALE,,
P.26_N.28,KELANTAN,P.26,TANAH MERAH,N.28,BUKIT PANAU,APU - PAS,MAT YUSOFF BIN MAT SAH,MALE,,
P.26_N.29,KELANTAN,P.26,TANAH MERAH,N.29,PANGLIMA BAYU,S46,ZIANON ABDIN BIN ALI,MALE,,
P.26_N.30,KELANTAN,P.26,TANAH MERAH,N.30,JELI,APU - PAS,ABANG SOH,MALE,,
P.27_N.31,KELANTAN,P.27,MACHANG,N.31,GUAL IPOH,S46,TENGKU ALANG BIN T. SULONG,MALE,,
P.27_N.32,KELANTAN,P.27,MACHANG,N.32,LABOK,APU - PAS,HAJI WAN HUSIN,MALE,,
P.27_N.33,KELANTAN,P.27,MACHANG,N.33,BANGGOL JUDAH,APU - PAS,USTAZ YA,MALE,,
P.28_N.34,KELANTAN,P.28,KUALA KRAI,N.34,TEMANGAN,S46,HAJAH KELTHUM BINTI HAJI AHMED,FEMALE,,
P.28_N.35,KELANTAN,P.28,KUALA KRAI,N.35,GUCHIL,APU - PAS,WAN HASAN BIN WAN YUSOF,MALE,,
P.28_N.36,KELANTAN,P.28,KUALA KRAI,N.36,MANEK URAI,APU - PAS,ISMAIL BIN YAACOB,MALE,,
P.29_N.37,KELANTAN,P.29,GUA MUSANG,N.37,DABONG,S46,HAJI ROZALI ISOHAK,MALE,,
P.29_N.38,KELANTAN,P.29,GUA MUSANG,N.38,PALOH,S46,NOZULA MAT DIAH,MALE,,
P.29_N.39,KELANTAN,P.29,GUA MUSANG,N.39,GALAS,S46,HAJI OMAR MOHAMED,MALE,,
P.30_N.1,TERENGGANU,P.30,BESUT,N.1,KUALA BESUT,BN - UMNO,DATO' WAN ZAKARIA BIN WAN ABD. RAHMAN,MALE,,
P.30_N.2,TERENGGANU,P.30,BESUT,N.2,KAMPUNG RAJA,BN - UMNO,USTAZ ABDULLAH MUHAMMAD,MALE,,
P.30_N.3,TERENGGANU,P.30,BESUT,N.3,JERTIH,APU - PAS,USTAZ ABDUL LATIF MOHAMAD,MALE,,
P.30_N.4,TERENGGANU,P.30,BESUT,N.4,HULU BESUT,BN - UMNO,HAJI DAUD BIN ABU BAKAR,MALE,,
P.31_N.5,TERENGGANU,P.31,SETIU,N.5,JABI,APU - PAS,USTAZ HAJI ZAHARI MUHAMMAD,MALE,,
P.31_N.6,TERENGGANU,P.31,SETIU,N.6,PERMAISURI,BN - UMNO,SHAFI'I BIN OMAR,MALE,,
P.31_N.7,TERENGGANU,P.31,SETIU,N.7,LANGKAP,BN - UMNO,MAMAT GHAZALEE ABD RAHMAN,MALE,,
P.31_N.8,TERENGGANU,P.31,SETIU,N.8,BATU RAKIT,BN - UMNO,DR. ABDUL WAHAB BIN NGAH,MALE,,
P.32_N.9,TERENGGANU,P.32,KUALA NERUS,N.9,TEPUH,BN - UMNO,ABDULLAH @ WAHAB BIN SAID,MALE,,
P.32_N.10,TERENGGANU,P.32,KUALA NERUS,N.10,TELUK PASU,BN - UMNO,USTAZ HJ. ABDUL RAHMAN BIN MOHD,MALE,,
P.32_N.11,TERENGGANU,P.32,KUALA NERUS,N.11,SEBERANG TAKIR,BN - UMNO,DATO' HAJI ABDUL RASHID BIN NGAH,MALE,,
P.32_N.12,TERENGGANU,P.32,KUALA NERUS,N.12,BUKIT TUNGGAL,S46,HJ. ADAM @ HJ. MANSOR BIN ALI,MALE,,
P.33_N.13,TERENGGANU,P.33,KUALA TERENGGANU,N.13,BANDAR,APU - PAS,HAJI HARUN BIN JUSOH,MALE,,
P.33_N.14,TERENGGANU,P.33,KUALA TERENGGANU,N.14,LADANG,BN - UMNO,DATO' ABU BAKAR DAUD,MALE,,
P.33_N.15,TERENGGANU,P.33,KUALA TERENGGANU,N.15,BATU BURUK,APU - PAS,WAN ABD. MUTTALIB BIN EMBONG,MALE,,
P.33_N.16,TERENGGANU,P.33,KUALA TERENGGANU,N.16,WAKAF MEMPELAM,APU - PAS,HAJI MOHD ABDUL WAHID BIN HAJI ENDUT,MALE,,
P.34_N.17,TERENGGANU,P.34,MARANG,N.17,SERADA,BN - UMNO,HJ. YUSOF @ JUSOH BIN MUSA,MALE,,
P.34_N.18,TERENGGANU,P.34,MARANG,N.18,BUKIT PAYUNG,APU - PAS,US. HJ. BAHARUDIN BIN MOHD,MALE,,
P.34_N.19,TERENGGANU,P.34,MARANG,N.19,RU RENDANG,APU - PAS,HAJI ABDUL HADI BIN HAJI AWANG,MALE,,
P.34_N.20,TERENGGANU,P.34,MARANG,N.20,BINJAI,BN - UMNO,HJ. MUDA BIN MAMAT,MALE,,
P.35_N.21,TERENGGANU,P.35,HULU TERENGGANU,N.21,TELEMUNG,BN - UMNO,DATO' HAJI AHMAD SIDI BIN ISMAIL,MALE,,
P.35_N.22,TERENGGANU,P.35,HULU TERENGGANU,N.22,MANIR,APU - PAS,HJ. HARUN BIN TAIB,MALE,,
P.35_N.23,TERENGGANU,P.35,HULU TERENGGANU,N.23,KUALA BERANG,BN - UMNO,WAN MUDA BIN MOHD,MALE,,
P.35_N.24,TERENGGANU,P.35,HULU TERENGGANU,N.24,TANGGUL,S46,TENGKU SRI PADUKA RAJA,MALE,,
P.36_N.25,TERENGGANU,P.36,DUNGUN,N.25,MERCANG,BN - UMNO,HAJI HARUN BIN ALI,MALE,,
P.36_N.26,TERENGGANU,P.36,DUNGUN,N.26,JERANGAU,BN - UMNO,MUDA BIN ABDULLAH,MALE,,
P.36_N.27,TERENGGANU,P.36,DUNGUN,N.27,SURA,BN - UMNO,IBRAHIM BIN AWANG,MALE,,
P.36_N.28,TERENGGANU,P.36,DUNGUN,N.28,PAKA,BN - UMNO,ENGKU BIJAYA SURA,MALE,,
P.37_N.29,TERENGGANU,P.37,KEMAMAN,N.29,KEMASIK,BN - UMNO,BAKAR BIN ALI,MALE,,
P.37_N.30,TERENGGANU,P.37,KEMAMAN,N.30,KIJAL,BN - UMNO,AHMAD BIN SAID,MALE,,
P.37_N.31,TERENGGANU,P.37,KEMAMAN,N.31,CUKAI,BN - UMNO,DATO' WAN MOKHTAR BIN AHMAD,MALE,,
P.37_N.32,TERENGGANU,P.37,KEMAMAN,N.32,BUKIT BANDI,BN - UMNO,HARUN HASAN,MALE,,
P.38_N.1,PULAU PINANG,P.38,KEPALA BATAS,N.1,PENAGA,BN - UMNO,AZHAR B IBRAHIM,MALE,44,
P.38_N.2,PULAU PINANG,P.38,KEPALA BATAS,N.2,BERTAM,BN - UMNO,DATUK ABDUL RAHMAN ABBAS,MALE,,
P.38_N.3,PULAU PINANG,P.38,KEPALA BATAS,N.3,PINANG TUNGGAL,BN - UMNO,YAHAYA BIN ABDUL HAMID,MALE,,
P.39_N.4,PULAU PINANG,P.39,TASEK GELUGOR,N.4,ARA RENDANG,BN - UMNO,HJ. ZAKARIA BAKAR,MALE,,
P.39_N.5,PULAU PINANG,P.39,TASEK GELUGOR,N.5,SUNGAI DUA,BN - UMNO,MOHAMMED YUSOF BIN ABDUL LATIB @ ABDUL LATIFF,MALE,,
P.39_N.6,PULAU PINANG,P.39,TASEK GELUGOR,N.6,TELOK AYER TAWAR,BN - UMNO,HAJJAH ROKIAH BEE BT HASSAN,FEMALE,,
P.40_N.7,PULAU PINANG,P.40,BAGAN,N.7,BAGAN JERMAL,GR - DAP,PHEE BOON POH,MALE,,
P.40_N.8,PULAU PINANG,P.40,BAGAN,N.8,MAK MANDIN,GR - DAP,LIM HOCK SENG,MALE,,
P.40_N.9,PULAU PINANG,P.40,BAGAN,N.9,PRAI,GR - DAP,S. ASAMALEY,MALE,,
P.41_N.10,PULAU PINANG,P.41,PERMATANG PAUH,N.10,SEBERANG JAYA,BN - UMNO,DR. IBRAHIM SAAD,MALE,,
P.41_N.11,PULAU PINANG,P.41,PERMATANG PAUH,N.11,PERMATANG PASIR,BN - UMNO,HAJI ADNAN BIN HAJI RAMLI,MALE,,
P.41_N.12,PULAU PINANG,P.41,PERMATANG PAUH,N.12,PENANTI,BN - UMNO,AHMAD BIN SAAD,MALE,39,
P.42_N.13,PULAU PINANG,P.42,BUKIT MERTAJAM,N.13,BERAPIT,GR - DAP,WONG HANG YOKE,MALE,,
P.42_N.14,PULAU PINANG,P.42,BUKIT MERTAJAM,N.14,MACHANG BUBOK,BN - GERAKAN,GOIK HOCK LAI,,,
P.42_N.15,PULAU PINANG,P.42,BUKIT MERTAJAM,N.15,BUKIT TENGAH,GR - DAP,CHIAN HENG KAI,MALE,,
P.43_N.16,PULAU PINANG,P.43,NIBONG TEBAL,N.16,SUNGAI BAKAP,BN - GERAKAN,DR. GOH CHENG TEIK,MALE,,
P.43_N.17,PULAU PINANG,P.43,NIBONG TEBAL,N.17,JAWI,GR - DAP,CHIN KOOI THOON,,,
P.43_N.18,PULAU PINANG,P.43,NIBONG TEBAL,N.18,SUNGAI ACHEH,BN - UMNO,IBRAHIM BIN YAAKOB,MALE,,
P.44_N.19,PULAU PINANG,P.44,BUKIT BENDERA,N.19,TANJONG BUNGA,BN - GERAKAN,DR KOH TSU KOON,MALE,,
P.44_N.20,PULAU PINANG,P.44,BUKIT BENDERA,N.20,AYER ITAM,GR - DAP,ONG HOCK AUN,,,
P.44_N.21,PULAU PINANG,P.44,BUKIT BENDERA,N.21,KEBUN BUNGA,BN - GERAKAN,DR TENG HOCK NAN,,,
P.45_N.22,PULAU PINANG,P.45,TANJONG,N.22,PADANG KOTA,GR - DAP,LIM KIT SIANG,MALE,,
P.45_N.23,PULAU PINANG,P.45,TANJONG,N.23,PENGKALAN KOTA,GR - DAP,CHOW KON YEOW,MALE,,
P.45_N.24,PULAU PINANG,P.45,TANJONG,N.24,KAMPONG KOLAM,GR - DAP,CHEAH TEIK HOE,,,
P.46_N.25,PULAU PINANG,P.46,JELUTONG,N.25,DATOK KERAMAT,GR - DAP,K. BALASUNDRAM,MALE,,
P.46_N.26,PULAU PINANG,P.46,JELUTONG,N.26,SUNGAI PINANG,BN - GERAKAN,DR KANG CHIN SENG,,,
P.46_N.27,PULAU PINANG,P.46,JELUTONG,N.27,BATU LANCHANG,GR - DAP,TAN LOO JIT,,,
P.47_N.28,PULAU PINANG,P.47,BAYAN BARU,N.28,BUKIT GELUGOR,GR - DAP,PETER PAUL DASON,MALE,,
P.47_N.29,PULAU PINANG,P.47,BAYAN BARU,N.29,PAYA TERUBONG,GR - DAP,TEOH TEIK HUAT,MALE,,
P.47_N.30,PULAU PINANG,P.47,BAYAN BARU,N.30,BATU UBAN,BN - GERAKAN,KEE PHAIK CHEEN,FEMALE,,
P.48_N.31,PULAU PINANG,P.48,BALIK PULAU,N.31,TELOK BAHANG,BN - UMNO,DR HJ. HILMI HJ YAHYA,MALE,,
P.48_N.32,PULAU PINANG,P.48,BALIK PULAU,N.32,TELOK KUMBAR,BN - UMNO,MOHD ZAIN B HJ OMAR,MALE,,
P.48_N.33,PULAU PINANG,P.48,BALIK PULAU,N.33,BAYAN LEPAS,BN - GERAKAN,LIM CHIEN AUN,MALE,,
P.49_N.1,PERAK,P.49,GERIK,N.1,TEMENGOR,BN - UMNO,WAN ABDULLAH BIN WAN IM,MALE,,
P.49_N.2,PERAK,P.49,GERIK,N.2,KENERING,BN - UMNO,JOHAN BIN LAHAMAT,MALE,,
P.50_N.3,PERAK,P.50,LARUT,N.3,SELAMA,BN - UMNO,MD. KASSIM BIN MAHMUD,MALE,,
P.50_N.4,PERAK,P.50,LARUT,N.4,BATU KURAU,BN - UMNO,RAJA AHMAD ZAINUDDIN BIN RAJA HAJI OMAR,MALE,,
P.51_N.5,PERAK,P.51,PARIT BUNTAR,N.5,TITI SERONG,BN - UMNO,MOHD TAIB HANAFIAH,MALE,,
P.51_N.6,PERAK,P.51,PARIT BUNTAR,N.6,KUALA KURAU,BN - UMNO,AHMAD SHARIFFUDIN AZIZ,MALE,,
P.52_N.7,PERAK,P.52,BAGAN SERAI,N.7,ALOR PONGSU,BN - UMNO,MOHAMED BIN ABAS,MALE,,
P.52_N.8,PERAK,P.52,BAGAN SERAI,N.8,GUNONG SEMANGGOL,BN - UMNO,SAMSUDDIN BIN MAN,MALE,,
P.53_N.9,PERAK,P.53,BUKIT GANTANG,N.9,SAPETANG,BN - GERAKAN,AU HOW CHEONG,,,
P.53_N.10,PERAK,P.53,BUKIT GANTANG,N.10,CHANGKAT JERING,BN - UMNO,MOHAMAD RAZLAN BIN HAJI ABDUL HAMID,MALE,,
P.54_N.11,PERAK,P.54,TAIPING,N.11,KAMUNTING,BN - UMNO,HAJI ZULKIFLI BIN HUSSEIN,MALE,,
P.54_N.12,PERAK,P.54,TAIPING,N.12,ASAM KUMBANG,GR - DAP,LIM YAN CHIOW,,,
P.55_N.13,PERAK,P.55,TASEK CHENDEROH,N.13,LENGGONG,BN - UMNO,HAJI TALHA BIN HAJI ISMAIL,MALE,,
P.55_N.14,PERAK,P.55,TASEK CHENDEROH,N.14,LUBOK MERBAU,BN - UMNO,JAMAL NASIR BIN RASDI,MALE,,
P.56_N.15,PERAK,P.56,SUNGAI SIPUT,N.15,LINTANG,BN - UMNO,HAJI PADIL HARUN,MALE,,
P.56_N.16,PERAK,P.56,SUNGAI SIPUT,N.16,JALONG,GR - DAP,NGOI THIAM WOH,,,
P.57_N.17,PERAK,P.57,TAMBUN,N.17,CHEMOR,BN - UMNO,TAHIRUDDIN TAHIR,MALE,,
P.57_N.18,PERAK,P.57,TAMBUN,N.18,SUNGAI ROKAM,BN - UMNO,MAZIDAH BTE ZAKARIA,FEMALE,,
P.58_N.19,PERAK,P.58,PASIR PINJI,N.19,DERMAWAN,GR - DAP,MOHD ASRI,MALE,,
P.58_N.20,PERAK,P.58,PASIR PINJI,N.20,TEBING TINGGI,GR - DAP,CHOO SING CHYE,,,
P.59_N.21,PERAK,P.59,IPOH,N.21,TASEK,GR - DAP,LAU DAK KEE,,,
P.59_N.22,PERAK,P.59,IPOH,N.22,SUNGAI PARI,GR - DAP,CHEN TIAM SEONG,,,
P.60_N.23,PERAK,P.60,BATU GAJAH,N.23,FALIM,GR - DAP,LOK SWEE CHIN,,,
P.60_N.24,PERAK,P.60,BATU GAJAH,N.24,LAHAT,GR - DAP,FADZLAN YAHAYA,MALE,,
P.61_N.25,PERAK,P.61,KUALA KANGSAR,N.25,BUKIT CHANDAN,BN - UMNO,HAJI MEGAT TAJUDDIN BIN MEGAT AHMAD,MALE,,
P.61_N.26,PERAK,P.61,KUALA KANGSAR,N.26,BATU HAMPAR,BN - UMNO,CIKGU HAJI ALI,MALE,,
P.62_N.27,PERAK,P.62,BERUAS,N.27,PENGKALAN BAHARU,BN - UMNO,HAJI HAMDI BIN HAJI ABU BAKAR,MALE,,
P.62_N.28,PERAK,P.62,BERUAS,N.28,PANTAI REMIS,GR - DAP,NGO TICK WONG,,,
P.63_N.29,PERAK,P.63,PARIT,N.29,BELANJA,BN - UMNO,ZAINAB BINTI IBRAHIM,FEMALE,,
P.63_N.30,PERAK,P.63,PARIT,N.30,BOTA,BN - UMNO,AHAMED HAMBAL BIN YEOP MAJLIS,MALE,,
P.64_N.31,PERAK,P.64,GOPENG,N.31,TEJA,GR - DAP,R.K. MUTHU,MALE,,
P.64_N.32,PERAK,P.64,GOPENG,N.32,CHENDERONG,BN - MCA,DR. SONG YONG PHEOW,,,
P.65_N.33,PERAK,P.65,KAMPAR,N.33,MALIM NAWAR,GR - DAP,CHOO KIANG SEONG,,,
P.65_N.34,PERAK,P.65,KAMPAR,N.34,TANJONG TUALANG,BN - MCA,LEE CHEE LEONG,,,
P.66_N.35,PERAK,P.66,TAPAH,N.35,CHENDERIANG,BN - MCA,ONG KA CHUAN,,,
P.66_N.36,PERAK,P.66,TAPAH,N.36,AYER KUNING,BN - UMNO,AZMAN BIN MAHALAN,MALE,,
P.67_N.37,PERAK,P.67,PASIR SALAK,N.37,SUNGAI MANIK,BN - UMNO,DATO' MOHAMED NAZRI BIN HAJI ABDUL RAHIM,MALE,,
P.67_N.38,PERAK,P.67,PASIR SALAK,N.38,KAMPONG GAJAH,BN - UMNO,TAN SRI DATO' SERI RAMLI BIN NGAH TALIB,MALE,,
P.68_N.39,PERAK,P.68,LUMUT,N.39,PANGKOR,BN - UMNO,MOHAMED WAJDI BIN HAJI ISHAK,MALE,,
P.68_N.40,PERAK,P.68,LUMUT,N.40,SITIAWAN,GR - DAP,HU CHAN YOU,,,
P.69_N.41,PERAK,P.69,BAGAN DATOK,N.41,RUNGKUP,BN - UMNO,ABDULLAH BIN HAJI AHMAD,MALE,,
P.69_N.42,PERAK,P.69,BAGAN DATOK,N.42,HUTAN MELINTANG,BN - MIC,G. RAJOO,MALE,,
P.70_N.43,PERAK,P.70,TELOK INTAN,N.43,PASIR BEDAMAR,GR - DAP,LOH JEE MEE @ JIMMY,MALE,,
P.70_N.44,PERAK,P.70,TELOK INTAN,N.44,CHANGKAT JONG,BN - UMNO,MOHD ARSHAD B ABDULLAH,MALE,,
P.71_N.45,PERAK,P.71,TANJONG MALIM,N.45,SUNGKAI,BN - MIC,S. VEERASINGAM,MALE,,
P.71_N.46,PERAK,P.71,TANJONG MALIM,N.46,SLIM,BN - UMNO,JUNUS BIN WAHID,MALE,,
P.72_N.1,PAHANG,P.72,LIPIS,N.1,TANAH RATA,BN - MCA,LAW KEE LONG,,,
P.72_N.2,PAHANG,P.72,LIPIS,N.2,JELAI,BN - UMNO,HAJI ABDULLAH BIN HAJI SULAIMAN,MALE,,
P.72_N.3,PAHANG,P.72,LIPIS,N.3,BUKIT BETUNG,BN - UMNO,OMAR BIN OTHMAN,MALE,,
