UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 9_N.14,KEDAH,P. 9,ALOR SETAR,N.14,ALOR MERAH,BN - UMNO,AHMAD BASHAH BIN MD. HANIPAH,MALE,,
P. 10_N.15,KEDAH,P. 10,KUALA KEDAH,N.15,ANAK BUKIT,BA - PAS,DATO' HJ. FADZIL MOHD NOOR,MALE,,
P. 10_N.16,KEDAH,P. 10,KUALA KEDAH,N.16,KUBANG ROTAN,BN - UMNO,DATO' HAJI SYED RAZAK B HAJI SYED ZAIN,MALE,,
P. 10_N.17,KEDAH,P. 10,KUALA KEDAH,N.17,PENGKALAN KUNDOR,BA - PAS,IR. PHAHROLRAZI BIN HAJI ZAWAWI,MALE,,
P. 11_N.18,KEDAH,P. 11,PENDANG,N.18,BUKIT RAYA,BA - PAS,HAJI MOHAMED TAULAN RASUL,MALE,,
P. 11_N.19,KEDAH,P. 11,PENDANG,N.19,SUNGAI TIANG,BN - UMNO,MD. ROZAI BIN SHAFIAN,MALE,,
P. 12_N.20,KEDAH,P. 12,YAN,N.20,SALA,BA - PAS,USTAZ AZIZAN BIN ABDUL RAZAK,MALE,,
P. 12_N.21,KEDAH,P. 12,YAN,N.21,GUAR CHEMPEDAK,BN - UMNO,HJ. ABD. RAZAK BIN HASHIM (CIK GU RAZAK),MALE,,
P. 13_N.22,KEDAH,P. 13,SIK,N.22,BELANTEK,BA - PAS,UST. MOHD. ISA SHAFIE,MALE,,
P. 13_N.23,KEDAH,P. 13,SIK,N.23,JENERI,BA - PAS,CIKGU YAHYA BIN ABDULLAH,MALE,,
P. 14_N.24,KEDAH,P. 14,MERBOK,N.24,BUKIT SELAMBAU,BN - MIC,DATO' V. SARAVANAN,MALE,,
P. 14_N.25,KEDAH,P. 14,MERBOK,N.25,GURUN,BN - MCA,BEH HENG SEONG,MALE,,
P. 14_N.26,KEDAH,P. 14,MERBOK,N.26,TANJONG DAWAI,BN - UMNO,HAJJAH ROSNAH MAJID,FEMALE,,
P. 15_N.27,KEDAH,P. 15,SUNGAI PETANI,N.27,PANTAI MERDEKA,BN - UMNO,MAT AKHAIR BIN SHAFIE,MALE,,
P. 15_N.28,KEDAH,P. 15,SUNGAI PETANI,N.28,BAKAR ARANG,BN - MCA,TAN HONG ENG,,,
P. 15_N.29,KEDAH,P. 15,SUNGAI PETANI,N.29,SIDAM,BN - GERAKAN,DATO' FONG CHOK GIN,MALE,,
P. 16_N.30,KEDAH,P. 16,BALING,N.30,BAYU,BN - UMNO,DATO' HAJI ZAINOL BIN MD. ISA,MALE,,
P. 16_N.31,KEDAH,P. 16,BALING,N.31,KUPANG,BA - PAS,UST. SUHAIMI BIN AHMAD,MALE,,
P. 16_N.32,KEDAH,P. 16,BALING,N.32,KUALA KETIL,BN - UMNO,MOHD. HADZIR BIN ISMAIL,MALE,,
P. 17_N.33,KEDAH,P. 17,PADANG SERAI,N.33,MERBAU PULAS,BN - UMNO,MARLIA BT ABD. LATIFF,FEMALE,,
P. 17_N.34,KEDAH,P. 17,PADANG SERAI,N.34,LUNAS,BN - MIC,DR. JOE FERNANDEZ,MALE,,
P. 18_N.35,KEDAH,P. 18,KULIM-BANDAR BAHARU,N.35,KULIM,BN - MCA,DATO' YONG PAU CHAK,MALE,,
P. 18_N.36,KEDAH,P. 18,KULIM-BANDAR BAHARU,N.36,BANDAR BAHARU,BN - UMNO,HAJI OSMAN BIN MD. AJI,MALE,,
P. 19_N.1,KELANTAN,P. 19,TUMPAT,N.1,PENGKALAN KUBOR,BA - PAS,WAN HUSAIN BIN WAN AHMAD @ TOK IMAM WAN HUSAIN,MALE,,
P. 19_N.2,KELANTAN,P. 19,TUMPAT,N.2,KELABORAN,BA - PAS,NOORDIN BIN YAAKUB @ CIK GU HJ. NOORDIN,MALE,,
P. 19_N.3,KELANTAN,P. 19,TUMPAT,N.3,PASIR PEKAN,BA - PAS,AHMAD BIN YAKOB @ USTAZ MAT TO' GURU KOB,MALE,,
P. 20_N.4,KELANTAN,P. 20,PENGKALAN CHEPA,N.4,KIJANG,BA - PAS,AB. HALIM BIN AB. RAHMAN @ USTAZ AB. HALIM,MALE,,
P. 20_N.5,KELANTAN,P. 20,PENGKALAN CHEPA,N.5,CHEMPAKA,BA - PAS,TUAN GURU NIK ABDUL AZIZ B NIK MAT,MALE,,
P. 20_N.6,KELANTAN,P. 20,PENGKALAN CHEPA,N.6,PANCHOR,BA - PAS,MOHD YUSOFF BIN LUDIN @ TOK IMAM SOH,MALE,,
P. 21_N.7,KELANTAN,P. 21,KOTA BHARU,N.7,TANJONG MAS,BA - PAS,ABD. RAHIM BIN WAN ABDULLAH @ CIKGU RAHIM,MALE,,
P. 21_N.8,KELANTAN,P. 21,KOTA BHARU,N.8,KOTA LAMA,BA - PAS,TAN TENG LOON @ ANUAR TAN B. ABDULLAH ANUAR TAN,MALE,,
P. 21_N.9,KELANTAN,P. 21,KOTA BHARU,N.9,BUNUT PAYONG,BA - PAS,TAKIYUDDIN BIN HASSAN @ TAKIYUDDIN HASSAN,MALE,,
P. 22_N.10,KELANTAN,P. 22,PASIR MAS,N.10,WAKAF BHARU,BA - PAS,RAMLI BIN ABU BAKAR @ HJ. RAMLI BIN ABU BAKAR,MALE,,
P. 22_N.11,KELANTAN,P. 22,PASIR MAS,N.11,TENDONG,BA - PAS,WAN OTHMAN BIN WAN YUSOFF @ CIK GU HAJI WAN OTHMAN,MALE,,
P. 22_N.12,KELANTAN,P. 22,PASIR MAS,N.12,PENGKALAN PASIR,BA - PAS,HASSAN BIN ABDULLAH @ HJ. HASSAN ABDULLAH,MALE,,
P. 23_N.13,KELANTAN,P. 23,RANTAU PANJANG,N.13,MERANTI,BA - PAS,MOHD. NASSURUDDIN BIN HAJI DAUD,MALE,,
P. 23_N.14,KELANTAN,P. 23,RANTAU PANJANG,N.14,GUAL PERIOK,BA - PAS,ABDULLAH BIN AB. RAZAK,MALE,,
P. 23_N.15,KELANTAN,P. 23,RANTAU PANJANG,N.15,BUKIT TUKU,BA - PAS,MOHD. YUSOF BIN ABDULLAH,MALE,,
P. 24_N.16,KELANTAN,P. 24,KUBANG KERIAN,N.16,SALOR,BA - PAS,BUNI AMIN BIN HAMZAH,MALE,,
P. 24_N.17,KELANTAN,P. 24,KUBANG KERIAN,N.17,PASIR TUMBOH,BA - PAS,AHMAD BAIHAKI BIN ATIQULLAH @ HJ BAIHAKI ATIQULLAH,MALE,,
P. 24_N.18,KELANTAN,P. 24,KUBANG KERIAN,N.18,KENALI,BA - PAS,MOHAMED BIN DAUD @ USTAZ MOHAMED IRAQ,MALE,,
P. 25_N.19,KELANTAN,P. 25,BACHOK,N.19,TAWANG,BA - PAS,HASSAN B. MOHAMMOD @ USTAZ HASSAN MAHMOOD,MALE,,
P. 25_N.20,KELANTAN,P. 25,BACHOK,N.20,PERUPOK,BA - PAS,OMAR B. MOHAMED,MALE,,
P. 25_N.21,KELANTAN,P. 25,BACHOK,N.21,JELAWAT,BA - PAS,SHAARY BIN HAJI AWANG @ IMAM SHAARI,MALE,,
P. 26_N.22,KELANTAN,P. 26,PERINGAT,N.22,MELOR,BA - PAS,WAN ISMAIL BIN WAN JUSOH,MALE,,
P. 26_N.23,KELANTAN,P. 26,PERINGAT,N.23,KADOK,BA - PAS,SHAMSUDIN @ MOHAMED SHUKRI BIN AB. RAHMAN @ IMAM HAJI SHUKRI,MALE,,
P. 26_N.24,KELANTAN,P. 26,PERINGAT,N.24,KETEREH,BA - PAS,MD. ASHARI BIN MAMAT,MALE,,
P. 27_N.25,KELANTAN,P. 27,TANAH MERAH,N.25,CHETOK,BA - PAS,HANAFI BIN HAJI DAUD @ HANAFI HAJI DAUD,MALE,,
P. 27_N.26,KELANTAN,P. 27,TANAH MERAH,N.26,BUKIT PANAU,BA - PAS,MAT YUSOFF BIN MAT SAH @ USTAZ SOH (MAT YUSOFF BIN MAT SAH),MALE,,
P. 27_N.27,KELANTAN,P. 27,TANAH MERAH,N.27,GUAL IPOH,BA - PAS,MUHAMAD KAMIL BIN HARUN @ PAK SU KAMIL,MALE,,
P. 28_N.28,KELANTAN,P. 28,PASIR PUTEH,N.28,SELISING,BA - PAS,SAIPUL BAHRIN B. MOHAMAD @ UST. DRS. SAIPUL BAHRIN,MALE,,
P. 28_N.29,KELANTAN,P. 28,PASIR PUTEH,N.29,LIMBONGAN,BA - PAS,ZAINUDDIN B. AWANG HAMAT @ CIKGU DIN,MALE,,
P. 28_N.30,KELANTAN,P. 28,PASIR PUTEH,N.30,SEMERAK,BA - PAS,HUSSIN BIN AWANG @ CIKGU HJ. HUSSIN,MALE,,
P. 28_N.31,KELANTAN,P. 28,PASIR PUTEH,N.31,GAAL,BA - PAS,NIK MAZIAN B. NIK MOHAMAD @ DR. NIK MAZIAN,MALE,,
P. 29_N.32,KELANTAN,P. 29,MACHANG,N.32,PULAI CHONDONG,BA - PAS,ZULKIFLI BIN MAMAT @ HJ. ZULKIFLI MAMAT,MALE,,
P. 29_N.33,KELANTAN,P. 29,MACHANG,N.33,BANGGOL JUDAH,BA - PAS,ZAKARIA BIN YAACOB @ CIKGU YA,MALE,,
P. 29_N.34,KELANTAN,P. 29,MACHANG,N.34,KEMUNING,BA - PAS,HASSAN BIN MUHAMAD @ HJ HASSAN BIN HJ MUHAMAD,MALE,,
P. 30_N.35,KELANTAN,P. 30,JELI,N.35,KEMAHANG,BA - PAS,MD. ANIZAM BIN AB RAHMAN @ MEJ (B) NIZAM,MALE,,
P. 30_N.36,KELANTAN,P. 30,JELI,N.36,AIR LANAS,BA - PAS,ABDULLAH BIN YA'KUB @ UST. LAH,MALE,,
P. 30_N.37,KELANTAN,P. 30,JELI,N.37,PERGAU,BA - PAS,MAMAT BIN ABDULLAH @ USTAZ AB. RAZAK BIN ABDULLAH,MALE,,
P. 31_N.38,KELANTAN,P. 31,KUALA KRAI,N.38,GUCHIL,BA - PAS,USTAZ ZULKIFLI BIN YACOB,MALE,,
P. 31_N.39,KELANTAN,P. 31,KUALA KRAI,N.39,MENGKEBANG,BA - PAS,HAJI IBRAHIM MADINAH,MALE,,
P. 31_N.40,KELANTAN,P. 31,KUALA KRAI,N.40,MANEK URAI,BA - PAS,ISMAIL BIN YAACOB,MALE,,
P. 32_N.41,KELANTAN,P. 32,GUA MUSANG,N.41,DABONG,BA - PAS,RAPAR ABDUL GHAFAR B. YUSOFF @ CIKGU GHAFAR,MALE,,
P. 32_N.42,KELANTAN,P. 32,GUA MUSANG,N.42,PALOH,BN - UMNO,NOZULA B. HAJI MAT DIAH,MALE,,
P. 32_N.43,KELANTAN,P. 32,GUA MUSANG,N.43,GALAS,BN - UMNO,MOHAMAD SAUFI DERAMAN,MALE,,
P. 33_N.1,TERENGGANU,P. 33,BESUT,N.1,KUALA BESUT,BA - PAS,USTAZ NIK MUHAMMAD ZAWAWI BIN SALLEH,MALE,,
P. 33_N.2,TERENGGANU,P. 33,BESUT,N.2,KAMPUNG RAJA,BA - PAS,HAJI ABDUL AZIZ BIN HAJI ABAS,MALE,,
P. 33_N.3,TERENGGANU,P. 33,BESUT,N.3,JERTIH,BA - PAS,TUN SALLEH ABAS,MALE,,
P. 33_N.4,TERENGGANU,P. 33,BESUT,N.4,HULU BESUT,BA - PAS,ABDULLAH BIN MAT DAN @ USTAZ ABDULLAH BIN MAT ADAM,MALE,,
P. 34_N.5,TERENGGANU,P. 34,SETIU,N.5,JABI,BA - PAS,USTAZ ZULKARNAIN BIN ABD. KADIR,MALE,,
P. 34_N.6,TERENGGANU,P. 34,SETIU,N.6,PERMAISURI,BA - PAS,USTAZ ROZALI BIN MUHAMMAD,MALE,,
P. 34_N.7,TERENGGANU,P. 34,SETIU,N.7,LANGKAP,BA - PAS,MOHAMAD BIN HITAM,MALE,,
P. 34_N.8,TERENGGANU,P. 34,SETIU,N.8,BATU RAKIT,BA - PAS,USTAZ HAJI ABU BAKAR CHIK,MALE,,
P. 35_N.9,TERENGGANU,P. 35,KUALA NERUS,N.9,TEPUH,BA - PAS,USTAZ ABU BAKAR BIN ABDULLAH,MALE,,
P. 35_N.10,TERENGGANU,P. 35,KUALA NERUS,N.10,TELUK PASU,BA - PAS,HAJI ISMAIL BIN HAJI MAMAT,MALE,,
P. 35_N.11,TERENGGANU,P. 35,KUALA NERUS,N.11,SEBERANG TAKIR,BN - UMNO,DATO' ABDUL RASHID BIN NGAH,MALE,,
P. 35_N.12,TERENGGANU,P. 35,KUALA NERUS,N.12,BUKIT TUNGGAL,BA - PAS,DR. HAJI ALIAS BIN RAZAK,MALE,,
P. 36_N.13,TERENGGANU,P. 36,KUALA TERENGGANU,N.13,WAKAF MEMPELAM,BA - PAS,HAJI MOHD ABDUL WAHID BIN ENDUT,MALE,,
P. 36_N.14,TERENGGANU,P. 36,KUALA TERENGGANU,N.14,BANDAR,BA - PAS,MD. AZMI BIN LOP YUSOF,MALE,,
P. 36_N.15,TERENGGANU,P. 36,KUALA TERENGGANU,N.15,LADANG,BA - PAS,DR. HAJI SULAIMAN BIN ABDULLAH,MALE,,
P. 36_N.16,TERENGGANU,P. 36,KUALA TERENGGANU,N.16,BATU BURUK,BA - PAS,WAN ABD MUTTALIB BIN EMBONG,MALE,,
P. 37_N.17,TERENGGANU,P. 37,MARANG,N.17,ALUR LIMBAT,BA - PAS,YAHAYA BIN ALI,MALE,,
P. 37_N.18,TERENGGANU,P. 37,MARANG,N.18,BUKIT PAYUNG,BA - PAS,USTAZ HAJI HASSAN MOHD SALLEH,MALE,,
P. 37_N.19,TERENGGANU,P. 37,MARANG,N.19,RU RENDANG,BA - PAS,TUAN GURU HJ. ABDUL HADI BIN AWANG,MALE,,
P. 37_N.20,TERENGGANU,P. 37,MARANG,N.20,PENGKALAN BERANGAN,BA - PAS,HAJI MUSTAFA BIN ALI,MALE,,
P. 38_N.21,TERENGGANU,P. 38,HULU TERENGGANU,N.21,TELEMUNG,BN - UMNO,TENGKU PUTERA BIN TENGKU AWANG,MALE,,
P. 38_N.22,TERENGGANU,P. 38,HULU TERENGGANU,N.22,MANIR,BA - PAS,USTAZ HAJI HARUN BIN TAIB,MALE,,
P. 38_N.23,TERENGGANU,P. 38,HULU TERENGGANU,N.23,KUALA BERANG,BA - PAS,DR. MAMAD BIN PUTEH,MALE,,
P. 38_N.24,TERENGGANU,P. 38,HULU TERENGGANU,N.24,AJIL,BN - UMNO,ROSOL BIN WAHID,MALE,,
P. 39_N.25,TERENGGANU,P. 39,DUNGUN,N.25,BUKIT BESI,BA - PAS,USTAZ HAJI ROSLAN BIN HAJI ISMAIL,MALE,,
P. 39_N.26,TERENGGANU,P. 39,DUNGUN,N.26,RANTAU ABANG,BA - PAS,USTAZ AZMAN SHAPAWI BIN ABDUL RANI,MALE,,
P. 39_N.27,TERENGGANU,P. 39,DUNGUN,N.27,SURA,BA - PAS,USTAZ WAN HASSAN BIN MOHD RAMLI,MALE,,
P. 39_N.28,TERENGGANU,P. 39,DUNGUN,N.28,PAKA,BA - PAS,USTAZ HAJI SAIFUL BAHRI BIN MAMAT,MALE,,
P. 40_N.29,TERENGGANU,P. 40,KEMAMAN,N.29,KEMASIK,BN - UMNO,DATO' HAJI ABU BAKAR BIN ALI,MALE,,
P. 40_N.30,TERENGGANU,P. 40,KEMAMAN,N.30,KIJAL,BA - PAS,HAJI MOHAMAD BIN SULONG,MALE,,
P. 40_N.31,TERENGGANU,P. 40,KEMAMAN,N.31,CUKAI,BA - PAS,USTAZ HAJI AWANG DAGANG BIN JUSOH,MALE,,
P. 40_N.32,TERENGGANU,P. 40,KEMAMAN,N.32,AIR PUTIH,BA - PAS,HAJI ISMAIL BIN HARUN,MALE,,
P. 41_N.1,PULAU PINANG,P. 41,KEPALA BATAS,N.1,PENAGA,BN - UMNO,DATO' HAJI AZHAR BIN IBRAHIM,MALE,53,
P. 41_N.2,PULAU PINANG,P. 41,KEPALA BATAS,N.2,BERTAM,BN - UMNO,HILMI BIN HJ ABDUL RAHID,MALE,45,
P. 41_N.3,PULAU PINANG,P. 41,KEPALA BATAS,N.3,PINANG TUNGGAL,BN - UMNO,DATO' YAHAYA BIN ABDUL HAMID,MALE,,
P. 42_N.4,PULAU PINANG,P. 42,TASEK GELUGOR,N.4,PERMATANG BERANGAN,BN - UMNO,ABD. RO'NI BIN A. HASAN,MALE,,
P. 42_N.5,PULAU PINANG,P. 42,TASEK GELUGOR,N.5,SUNGAI DUA,BN - UMNO,JASMIN BIN MOHAMED,MALE,,
P. 42_N.6,PULAU PINANG,P. 42,TASEK GELUGOR,N.6,TELOK AYER TAWAR,BN - UMNO,JAHARA BT. HAMID,FEMALE,,
P. 43_N.7,PULAU PINANG,P. 43,BAGAN,N.7,SUNGAI PUYU,BN - MCA,LOO AH DEE,MALE,,
P. 43_N.8,PULAU PINANG,P. 43,BAGAN,N.8,BAGAN JERMAL,BN - MCA,DR. SAK CHENG LUM,MALE,,
P. 43_N.9,PULAU PINANG,P. 43,BAGAN,N.9,PERAI,BN - MIC,DR. K. RAJAPATHY,MALE,53,
P. 44_N.10,PULAU PINANG,P. 44,PERMATANG PAUH,N.10,SEBERANG JAYA,BN - UMNO,DR RADIN AMIN BIN HJ. MUNIR,MALE,,
P. 44_N.11,PULAU PINANG,P. 44,PERMATANG PAUH,N.11,PERMATANG PASIR,BA - PAS,HAMDAN ABD. RAHMAN,MALE,,
P. 44_N.12,PULAU PINANG,P. 44,PERMATANG PAUH,N.12,PENANTI,BA - PKN,ABDUL RAHMAN BIN ABDUL KADIR,MALE,,
P. 45_N.13,PULAU PINANG,P. 45,BUKIT MERTAJAM,N.13,BERAPIT,BN - MCA,LAU CHIEK TUAN,MALE,,
P. 45_N.14,PULAU PINANG,P. 45,BUKIT MERTAJAM,N.14,MACHANG BUBUK,BN - GERAKAN,DR. TOH KIN WOON,MALE,,
P. 45_N.15,PULAU PINANG,P. 45,BUKIT MERTAJAM,N.15,BUKIT TENGAH,BN - GERAKAN,NG SIEW LAI,FEMALE,,
P. 46_N.16,PULAU PINANG,P. 46,NIBONG TEBAL,N.16,SUNGAI BAKAP,BN - GERAKAN,LAI CHEW HOCK,MALE,,
P. 46_N.17,PULAU PINANG,P. 46,NIBONG TEBAL,N.17,JAWI,BN - MCA,TAN CHENG LIANG,FEMALE,,
P. 46_N.18,PULAU PINANG,P. 46,NIBONG TEBAL,N.18,SUNGAI ACHEH,BN - UMNO,DATO' HAJI ABDUL RASHID ABDULLAH,MALE,,
P. 47_N.19,PULAU PINANG,P. 47,BUKIT BENDERA,N.19,TANJONG BUNGA,BN - GERAKAN,DR. KOH TSU KOON,MALE,,
P. 47_N.20,PULAU PINANG,P. 47,BUKIT BENDERA,N.20,AIR ITAM,BN - MCA,LYE SIEW WENG,MALE,,
P. 47_N.21,PULAU PINANG,P. 47,BUKIT BENDERA,N.21,KEBUN BUNGA,BN - GERAKAN,DR. TENG HOCK NAN,MALE,,
P. 48_N.22,PULAU PINANG,P. 48,TANJONG,N.22,PADANG KOTA,BN - GERAKAN,TENG CHONG YEOW,MALE,,
P. 48_N.23,PULAU PINANG,P. 48,TANJONG,N.23,PENGKALAN KOTA,BN - MCA,LEE HACK TEIK,MALE,,
P. 48_N.24,PULAU PINANG,P. 48,TANJONG,N.24,KAMPONG KOLAM,BN - MCA,LIM GIM SOON,MALE,,
P. 49_N.25,PULAU PINANG,P. 49,JELUTONG,N.25,DATOK KERAMAT,BN - GERAKAN,LIM BOO CHANG,MALE,,
P. 49_N.26,PULAU PINANG,P. 49,JELUTONG,N.26,SUNGAI PINANG,BN - GERAKAN,LOOI SWEE CHEANG,MALE,,
P. 49_N.27,PULAU PINANG,P. 49,JELUTONG,N.27,BATU LANCANG,BA - DAP,LAW HENG KIANG,,,
P. 50_N.28,PULAU PINANG,P. 50,BAYAN BARU,N.28,BUKIT GELUGOR,BN - MCA,KOAY KAR HUAH,MALE,,
P. 50_N.29,PULAU PINANG,P. 50,BAYAN BARU,N.29,PAYA TERUBONG,BN - MCA,DR. LOH HOCK HUN,MALE,,
P. 50_N.30,PULAU PINANG,P. 50,BAYAN BARU,N.30,BATU UBAN,BN - GERAKAN,DATO' KEE PHAIK CHEEN,FEMALE,,
P. 51_N.31,PULAU PINANG,P. 51,BALIK PULAU,N.31,BAYAN LEPAS,BN - GERAKAN,LIM CHIEN AUN,MALE,,
P. 51_N.32,PULAU PINANG,P. 51,BALIK PULAU,N.32,TELOK KUMBAR,BN - UMNO,SYED AMERUDDIN B SYED AHMAD,MALE,,
P. 51_N.33,PULAU PINANG,P. 51,BALIK PULAU,N.33,TELOK BAHANG,BN - UMNO,DATO' DR HILMI YAHAYA,MALE,,
P. 52_N.1,PERAK,P. 52,GERIK,N.1,PENGKALAN HULU,BN - UMNO,IBRAHIM BIN MOHD HANAFIAH,MALE,,
P. 52_N.2,PERAK,P. 52,GERIK,N.2,TEMENGOR,BN - UMNO,MOKHTARUDIN BIN MOHD KAYA,MALE,,
P. 52_N.3,PERAK,P. 52,GERIK,N.3,KENERING,BN - UMNO,MOHD TAJOL ROSLI GHAZALI,MALE,,
P. 53_N.4,PERAK,P. 53,LARUT,N.4,SELAMA,BN - UMNO,HJ. MOHD ALI BIN HJ. MOHD ISA,MALE,,
P. 53_N.5,PERAK,P. 53,LARUT,N.5,BATU KURAU,BN - UMNO,HJ. MOHD JAFRI BIN HJ. MOHD YUNUS,MALE,,
P. 54_N.6,PERAK,P. 54,PARIT BUNTAR,N.6,TITI SERONG,BA - PAS,AHMAD AZHAR SHARIN,MALE,,
P. 54_N.7,PERAK,P. 54,PARIT BUNTAR,N.7,KUALA KURAU,BN - UMNO,AHMAD SHAHIFFUDIN B. A. AZIZ,MALE,,
P. 55_N.8,PERAK,P. 55,BAGAN SERAI,N.8,ALOR PONGSU,BN - UMNO,DATO' HJ QAMARUZ ZAMAN BIN HJ. ISMAIL,MALE,63,
P. 55_N.9,PERAK,P. 55,BAGAN SERAI,N.9,GUNONG SEMANGGOL,BA - PAS,TUAN GURU JABERAL @ SABRAN BIN HASAMAWI @ ASMAWI,MALE,61,
P. 56_N.10,PERAK,P. 56,BUKIT GANTANG,N.10,KUALA SAPETANG,BN - GERAKAN,SIEW KOK KAN,MALE,,
P. 56_N.11,PERAK,P. 56,BUKIT GANTANG,N.11,CHANGKAT JERING,BN - UMNO,HAJI MAT ISA BIN ISMAIL,MALE,,
P. 56_N.12,PERAK,P. 56,BUKIT GANTANG,N.12,TRONG,BN - UMNO,SAHARUDIN B. ABD JABAR,MALE,,
P. 57_N.13,PERAK,P. 57,TAIPING,N.13,KAMUNTING,BN - UMNO,DATO' DR. ABDUL MALEK MUHAMED HANAFLAH,MALE,,
P. 57_N.14,PERAK,P. 57,TAIPING,N.14,POKOK ASSAM,BN - MCA,HO CHENG WANG,MALE,,
P. 57_N.15,PERAK,P. 57,TAIPING,N.15,AULONG,BN - GERAKAN,YEONG SING CHEE,,,
P. 58_N.16,PERAK,P. 58,CHENDEROH,N.16,LENGGONG,BN - UMNO,HAJI SAARANI B. HAJI MOHAMAD,MALE,,
