UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P.21_N.18,KELANTAN,P.21,RANTAU PANJANG,N.18,TOK UBAN,BN - BERJASA,DAUD @ DAUD YATIMEE BIN AHMAD,MALE,,
P.22_N.19,KELANTAN,P.22,NILAM PURI,N.19,SALOR,PAS,MUSTAPHA BIN IBRAHIM,MALE,,
P.22_N.20,KELANTAN,P.22,NILAM PURI,N.20,KETEREH,BN - UMNO,ARIFFIN BIN MAHMOOD,MALE,,
P.22_N.21,KELANTAN,P.22,NILAM PURI,N.21,PERINGAT,BN - BERJASA,WAN HASHIM BIN HAJI WAN AHMAD,MALE,,
P.23_N.22,KELANTAN,P.23,TANAH MERAH,N.22,BUKIT PANAU,BN - UMNO,AB. LATIF BIN HAJI AB. RAHMAN,MALE,,
P.23_N.23,KELANTAN,P.23,TANAH MERAH,N.23,LANAS,BN - UMNO,MOHAMED BIN YA'ACOB,MALE,,
P.23_N.24,KELANTAN,P.23,TANAH MERAH,N.24,GUAL IPOH,BN - UMNO,MUSTAFA BIN YAAKUB,MALE,,
P.24_N.25,KELANTAN,P.24,MACHANG,N.25,PULAI CHONDONG,BN - UMNO,ABDULLAH BIN HJ. MOHAMED,MALE,,
P.24_N.26,KELANTAN,P.24,MACHANG,N.26,BANDAR MACHANG,BN - UMNO,IBRAHIM BIN MOHAMED,MALE,,
P.24_N.27,KELANTAN,P.24,MACHANG,N.27,SUNGAI RASAU,BN - UMNO,YAHYA BIN HJ. YUSOFF,MALE,,
P.25_N.28,KELANTAN,P.25,PASIR PUTEH,N.28,SELISING,PAS,ABD. RAHMAN BIN HAJI AHMAD,MALE,,Y
P.25_N.29,KELANTAN,P.25,PASIR PUTEH,N.29,BANDAR PASIR PUTEH,BN - UMNO,RAJA MAHMUD BIN RAJA MAMAT,MALE,,
P.25_N.30,KELANTAN,P.25,PASIR PUTEH,N.30,CHERANG RUKU,BN - UMNO,MAT JELANI @ MOHAMMED JELANI BIN JAAFAR,MALE,,
P.26_N.31,KELANTAN,P.26,KUALA KERAI,N.31,TEMANGAN,BN - UMNO,SALLEH BIN CHE HARUN,MALE,,
P.26_N.32,KELANTAN,P.26,KUALA KERAI,N.32,GUCHIL,BN - UMNO,MOHAMED BIN ISA,MALE,,
P.26_N.33,KELANTAN,P.26,KUALA KERAI,N.33,PAHI,BN - UMNO,AB. AZIZ BIN TALIB,MALE,,
P.27_N.34,KELANTAN,P.27,ULU KELANTAN,N.34,JELI,BN - UMNO,AB. SAMAT BIN HAJI DRAHMAN,MALE,,
P.27_N.35,KELANTAN,P.27,ULU KELANTAN,N.35,GUA MUSANG,BN - UMNO,ABDUL GHANI BIN ABU BAKAR,MALE,,
P.27_N.36,KELANTAN,P.27,ULU KELANTAN,N.36,MANEK URAI,BN - UMNO,ARIFFIN BIN SAID,MALE,,
P.28_N.1,TERENGGANU,P.28,BESUT,N.1,KUALA BESUT,BN - UMNO,WAN ZAKARIA BIN ABD. RAHMAN,MALE,,
P.28_N.2,TERENGGANU,P.28,BESUT,N.2,KAMPONG RAJA,BN - UMNO,ABDULLAH BIN MUHAMMAD,MALE,,
P.28_N.3,TERENGGANU,P.28,BESUT,N.3,BUKIT KENAK,BN - UMNO,HASSAN BIN HAJI SAID,MALE,,
P.28_N.4,TERENGGANU,P.28,BESUT,N.4,ULU BESUT,BN - UMNO,MAT HASAN BIN ABDULLAH @ HUSIN BIN HAJI ABDULLAH,MALE,,
P.29_N.5,TERENGGANU,P.29,ULU NERUS,N.5,SETIU,BN - UMNO,TENGKU MAHMUD BIN MANSOR @ ABDULLAH BIN TENGKU MANSOR @ CHE KU,MALE,,
P.29_N.6,TERENGGANU,P.29,ULU NERUS,N.6,LANGKAP,BN - UMNO,SALLEH BIN MAMAT,MALE,,
P.29_N.7,TERENGGANU,P.29,ULU NERUS,N.7,BATU RAKIT,BN - UMNO,W. IBRAHIM BIN W. OTHMAN,MALE,,
P.29_N.8,TERENGGANU,P.29,ULU NERUS,N.8,SEBERANG TAKIR,BN - UMNO,ABDUL RASHID BIN NGAH,MALE,,
P.30_N.9,TERENGGANU,P.30,ULU TRENGGANU,N.9,TELEMONG,BN - UMNO,AHMAD SIDI @ MOHAMAD BIN HAJI ISMAIL,MALE,,
P.30_N.10,TERENGGANU,P.30,ULU TRENGGANU,N.10,BINJAI,BN - UMNO,MOHD. NOR BIN ALI,MALE,,
P.30_N.11,TERENGGANU,P.30,ULU TRENGGANU,N.11,TANGGOL,BN - UMNO,MUSTAFA BIN MUDA,MALE,,
P.30_N.12,TERENGGANU,P.30,ULU TRENGGANU,N.12,KUALA BRANG,BN - UMNO,WAN MUDA BIN MOHD.,MALE,,
P.31_N.13,TERENGGANU,P.31,KUALA NERUS,N.13,JERAM,PAS,ABU BAKAR BIN CHIK,MALE,,
P.31_N.14,TERENGGANU,P.31,KUALA NERUS,N.14,BUKIT TUNGGAL,BN - UMNO,GHAZALI BIN ENDUT,MALE,,
P.31_N.15,TERENGGANU,P.31,KUALA NERUS,N.15,MANIR,PAS,HARUN BIN TAIB,MALE,,
P.31_N.16,TERENGGANU,P.31,KUALA NERUS,N.16,BUKIT PAYONG,BN - UMNO,ABDUL RAZIK BIN TAIB,MALE,,
P.32_N.17,TERENGGANU,P.32,KUALA TRENGGANU,N.17,BANDAR,BN - MCA,TOK TENG SAI,MALE,,
P.32_N.18,TERENGGANU,P.32,KUALA TRENGGANU,N.18,LADANG,BN - UMNO,ABU BAKAR BIN DAUD,MALE,,
P.32_N.19,TERENGGANU,P.32,KUALA TRENGGANU,N.19,WAKAF MEMPELAM,PAS,MUSTAFA @ HASSAN BIN ALI,MALE,,
P.32_N.20,TERENGGANU,P.32,KUALA TRENGGANU,N.20,BATU BUROK,PAS,WAN ABD. MUTTALIB @ WAN MUSA BIN EMBONG,MALE,,
P.33_N.21,TERENGGANU,P.33,DUNGUN,N.21,MARANG,PAS,ABDUL HADI BIN HAJI AWANG,MALE,,
P.33_N.22,TERENGGANU,P.33,DUNGUN,N.22,MERCHANG,BN - UMNO,HARUN BIN ALI,MALE,,
P.33_N.23,TERENGGANU,P.33,DUNGUN,N.23,SURA,BN - UMNO,OTHMAN BIN OMAR,MALE,,
P.33_N.24,TERENGGANU,P.33,DUNGUN,N.24,JERANGAU,BN - UMNO,HAJI DRAMAN @ MUDA BIN ABDULLAH,MALE,,
P.34_N.25,TERENGGANU,P.34,KEMAMAN,N.25,PAKA,BN - UMNO,SYED OMAR BIN MOHAMMAD,MALE,,
P.34_N.26,TERENGGANU,P.34,KEMAMAN,N.26,KEMASEK,BN - UMNO,DATO' WAN ADNAN BIN ISMAIL,MALE,,
P.34_N.27,TERENGGANU,P.34,KEMAMAN,N.27,BUKIT BANDI,BN - UMNO,ISMAIL BIN SALLEH,MALE,,
P.34_N.28,TERENGGANU,P.34,KEMAMAN,N.28,CHUKAI,BN - UMNO,DATO' WAN MOKHTAR BIN AHMAD,MALE,,
P.35_N.1,PULAU PINANG,P.35,KEPALA BATAS,N.1,PENAGA,BN - UMNO,HASSAN BIN MAT NOOR @ DATUK HAJI HASSAN NOH.,MALE,,
P.35_N.2,PULAU PINANG,P.35,KEPALA BATAS,N.2,BERTAM,BN - UMNO,ABDUL RAHMAN BIN HJ. ABBAS,MALE,,
P.35_N.3,PULAU PINANG,P.35,KEPALA BATAS,N.3,TASEK GELUGOR,BN - UMNO,SAMSUDIN BIN AHMAD @ MD. NOOR BIN AHMAD,MALE,,
P.36_N.4,PULAU PINANG,P.36,MATA KUCHING,N.4,BAGAN AJAM,BN - UMNO,YUSOF BIN SALLEH,MALE,,
P.36_N.5,PULAU PINANG,P.36,MATA KUCHING,N.5,BAGAN JERMAL,BN - MCA,SAK CHENG LUM,MALE,,
P.36_N.6,PULAU PINANG,P.36,MATA KUCHING,N.6,BAGAN DALAM,BN - MIC,SUBBIAH S/O THEVARAYAN CHETTIAR,MALE,,
P.37_N.7,PULAU PINANG,P.37,PERMATANG PAUH,N.7,SUNGAI DUA,BN - UMNO,MOHD. SHARIFF BIN OMAR,MALE,,
P.37_N.8,PULAU PINANG,P.37,PERMATANG PAUH,N.8,KUBANG SEMANG,BN - UMNO,MD. ISA BIN HAJI RAMLI,MALE,,
P.37_N.9,PULAU PINANG,P.37,PERMATANG PAUH,N.9,PENANTI,BN - UMNO,JUSOH @ YUSOF HILMI BIN HJ. SHAFIE,MALE,,
P.38_N.10,PULAU PINANG,P.38,BUKIT MERTAJAM,N.10,BUKIT TENGAH,BN - GERAKAN,LIONG AH SOW @ LIANG THAU SANG,,,
P.38_N.11,PULAU PINANG,P.38,BUKIT MERTAJAM,N.11,PEKAN BUKIT MERTAJAM,BN - MCA,SONG BAN KHENG,MALE,,
P.38_N.12,PULAU PINANG,P.38,BUKIT MERTAJAM,N.12,MACHANG BUBOK,BN - GERAKAN,LIM HENG TEE @ LIM KING GUAN,,,
P.39_N.13,PULAU PINANG,P.39,NIBONG TEBAL,N.13,BUKIT TAMBUN,BN - MCA,KHOO SOO KHENG,MALE,,
P.39_N.14,PULAU PINANG,P.39,NIBONG TEBAL,N.14,SUNGAI BAKAP,BN - GERAKAN,TEOH CHUNG HOR @ TEOH KOOI SNEAH,MALE,,
P.39_N.15,PULAU PINANG,P.39,NIBONG TEBAL,N.15,SUNGAI ACHEH,BN - UMNO,HJ. AHMAD BIN SALEH,MALE,,
P.40_N.16,PULAU PINANG,P.40,BALIK PULAU,N.16,TELOK BAHANG,BN - UMNO,YAHAYA BIN AHMAD,MALE,,
P.40_N.17,PULAU PINANG,P.40,BALIK PULAU,N.17,SUNGAI NIBONG,BN - GERAKAN,TAN CHONG TEIK,MALE,,
P.40_N.18,PULAU PINANG,P.40,BALIK PULAU,N.18,BAYAN LEPAS,BN - UMNO,MOHD. ZAIN BIN HAJI OMAR,MALE,,
P.41_N.19,PULAU PINANG,P.41,BUKIT BENDERA,N.19,TANJONG BUNGA,BN - GERAKAN,KHOR NGAK SENG @ KHOR GARK KIM,MALE,,
P.41_N.20,PULAU PINANG,P.41,BUKIT BENDERA,N.20,AYER HITAM,BN - MCA,LEE JONG KI @ LI JONG KI,MALE,,
P.41_N.21,PULAU PINANG,P.41,BUKIT BENDERA,N.21,PAYA TERUBONG,BN - MCA,CHIN NYOK SOO,MALE,,
P.42_N.22,PULAU PINANG,P.42,TANJONG,N.22,PADANG KOTA,BN - GERAKAN,DR. LIM CHONG EU,MALE,,
P.42_N.23,PULAU PINANG,P.42,TANJONG,N.23,KAMPONG KOLAM,BN - MCA,WONG HOONG KEAT,MALE,,
P.42_N.24,PULAU PINANG,P.42,TANJONG,N.24,PENGKALAN KOTA,DAP,TEOH TEIK HUAT,,,
P.43_N.25,PULAU PINANG,P.43,JELUTONG,N.25,DATOK KERAMAT,BN - GERAKAN,TEH EWE LIM,MALE,,
P.43_N.26,PULAU PINANG,P.43,JELUTONG,N.26,SUNGAI PINANG,BN - GERAKAN,DR. ONG HOAN TOE,,,
P.43_N.27,PULAU PINANG,P.43,JELUTONG,N.27,BUKIT GELUGOR,DAP,KARPAL SINGH A/L RAM SINGH,MALE,,
P.44_N.1,PERAK,P.44,GERIK,N.1,TEMENGGOR,BN - UMNO,SHAMSUDDIN BIN DIN,MALE,,Y
P.44_N.2,PERAK,P.44,GERIK,N.2,KENERING,BN - UMNO,WAN MOHAMED BIN WAN TEH,MALE,,
P.45_N.3,PERAK,P.45,LARUT,N.3,SELAMA,BN - UMNO,ABDUL HAK @ ABD. AZIZ BIN HJ. AHMAD,MALE,,
P.45_N.4,PERAK,P.45,LARUT,N.4,BATU KURAU,BN - UMNO,ABDUL MANAN BIN MOHD. ALI,MALE,,
P.46_N.5,PERAK,P.46,PARIT BUNTAR,N.5,SIMPANG LIMA,BN - UMNO,MOHAMED TAIB NAPIAH @ HANAFIAH,MALE,,
P.46_N.6,PERAK,P.46,PARIT BUNTAR,N.6,KUALA KURAU,BN - BERJASA,SHAARANI B. HAJI MOHAMED,MALE,,
P.47_N.7,PERAK,P.47,BAGAN SERAI,N.7,ALOR PONGSU,BN - UMNO,MOHAMED BIN ABAS,MALE,,
P.47_N.8,PERAK,P.47,BAGAN SERAI,N.8,GUNONG SEMANGGOL,BN - UMNO,SAMSUDIN BIN MAN,MALE,,
P.48_N.9,PERAK,P.48,SUNGAI SIPUT,N.9,LINTANG,BN - UMNO,MEOR OSMAN BIN IMAN PINAWA @ PANJANG MOHD. HANAPIAH,MALE,,
P.48_N.10,PERAK,P.48,SUNGAI SIPUT,N.10,JALONG,BN - GERAKAN,DATO LIM KENG YAIK @ LIM KHENG HENG,MALE,,
P.49_N.11,PERAK,P.49,TAIPING,N.11,KEMUNTING,BN - UMNO,ABDUL KHALID MOHD. NASIR,MALE,,
P.49_N.12,PERAK,P.49,TAIPING,N.12,KELIAN PAUH,BN - GERAKAN,SIEW KOK KAN,MALE,,
P.50_N.13,PERAK,P.50,MATANG,N.13,CHANGKAT JERING,BN - GERAKAN,CHEONG KAI FU,MALE,,
P.50_N.14,PERAK,P.50,MATANG,N.14,BUKIT GANTANG,BN - UMNO,HAJI HASHIM BIN HAJI GHAZALI,MALE,,
P.51_N.15,PERAK,P.51,PADANG RENGAS,N.15,LENGGONG,BN - UMNO,UMAR B. HAJI ISMAIL,MALE,,
P.51_N.16,PERAK,P.51,PADANG RENGAS,N.16,LUBOK MERBAU,BN - UMNO,MIOR ARIS B. MIOR ABU BAKAR,MALE,,
P.52_N.17,PERAK,P.52,KUALA KANGSAR,N.17,BUKIT CHANDAN,BN - UMNO,SHAARI BIN MOHD. NOOR,MALE,,
P.52_N.18,PERAK,P.52,KUALA KANGSAR,N.18,MANONG,BN - UMNO,SHAFIE BIN MAT SAMAN,MALE,,
P.53_N.19,PERAK,P.53,KINTA,N.19,CHEMOR,BN - PPP,CHIN KEE SEONG,MALE,,
P.53_N.20,PERAK,P.53,KINTA,N.20,GOPENG,BN - MCA,LOKE YUEN YOW,MALE,,
P.54_N.21,PERAK,P.54,IPOH,N.21,GUNTONG,BN - MCA,CHIN YOONG FEE,MALE,,
P.54_N.22,PERAK,P.54,IPOH,N.22,KEPAYANG,DAP,LIM CHO HOCK,,,
P.55_N.23,PERAK,P.55,MENGLEMBU,N.23,PASIR PUTEH,BN - MCA,LIEW YOON SIN,MALE,,
P.55_N.24,PERAK,P.55,MENGLEMBU,N.24,KUALA PARI,BN - MCA,SEW HUA KEW @ WU LIAN HWA,FEMALE,,
P.56_N.25,PERAK,P.56,BERUAS,N.25,PENGKALAN BHARU,BN - UMNO,ABD. MALIK BIN AHMAD,MALE,,
P.56_N.26,PERAK,P.56,BERUAS,N.26,PANTAI REMIS,DAP,YU YANG KIEN,,,
P.57_N.27,PERAK,P.57,PARIT,N.27,BELANJA,BN - UMNO,DATUK AHMAD AZIZUDDIN ZAINAL ABIDIN,MALE,,Y
P.57_N.28,PERAK,P.57,PARIT,N.28,BOTA,BN - UMNO,ROKIAH BT. KAYAT,FEMALE,,
P.58_N.29,PERAK,P.58,BATU GAJAH,N.29,TANJUNG TUALANG,BN - MCA,TAN TIEW BOCK,MALE,,
P.58_N.30,PERAK,P.58,BATU GAJAH,N.30,KAMPAR,BN - MCA,ANG KOK YEANG,MALE,,
P.59_N.31,PERAK,P.59,BATANG PADANG,N.31,TAPAH,BN - MCA,LEE SOON HENG @ LEE CHAN FAI,MALE,,
P.59_N.32,PERAK,P.59,BATANG PADANG,N.32,CHENDERIANG,BN - MCA,LOOK KUAN,MALE,,
P.60_N.33,PERAK,P.60,LUMUT,N.33,SITIAWAN,BN - MIC,RAJASEGARAN A/L SAMY NATHAN,MALE,,
P.60_N.34,PERAK,P.60,LUMUT,N.34,PANGKOR,DAP,DING CHECK MING @ TING CHEK MING,,,
P.61_N.35,PERAK,P.61,HILIR PERAK,N.35,KAMPONG GAJAH,BN - UMNO,RAMLI BIN NGAH TALIB,MALE,,
P.61_N.36,PERAK,P.61,HILIR PERAK,N.36,SUNGAI MANIK,BN - UMNO,MOHAMED YUSOF @ MOHAMED B. MADIN,MALE,,
P.62_N.37,PERAK,P.62,TELOK ANSON,N.37,PASIR BEDAMAR,DAP,MOHD. FADZLAN BIN YAHYA,MALE,,
P.62_N.38,PERAK,P.62,TELOK ANSON,N.38,CHANGKAT JONG,BN - UMNO,MOHD. ARSHAD B. ABDULLAH @ ZAINOL ABIDIN B. ABDULLAH,MALE,,
P.63_N.39,PERAK,P.63,TANJONG MALIM,N.39,BIDOR,BN - MCA,SONG YONG PHEOW,MALE,,
P.63_N.40,PERAK,P.63,TANJONG MALIM,N.40,SLIM,BN - UMNO,ZOL KARNAINI @ DZULKARNAIAN BIN HAJI ABDUL RAHMAN,MALE,,
P.64_N.41,PERAK,P.64,BAGAN DATOK,N.41,RUNGKUP,BN - UMNO,MOHAMED YAACOB BIN HAJI MOHAMED,MALE,,
P.64_N.42,PERAK,P.64,BAGAN DATOK,N.42,HUTAN MELINTANG,BN - UMNO,NAHWANY @ RADZIAH BINTI MARAHUDIN,FEMALE,,
P.65_N.1,PAHANG,P.65,LIPIS,N.1,JELAI,BN - UMNO,MOHD. HASHIM BIN IDRUS,MALE,,
P.65_N.2,PAHANG,P.65,LIPIS,N.2,TANAH RATA,BN - MIC,SANGARALINGAM A/L MUTHU MUTHAYA,MALE,,
P.65_N.3,PAHANG,P.65,LIPIS,N.3,BUKIT BETONG,BN - UMNO,ABDULLAH BIN HJ. SULAIMAN,MALE,,
P.65_N.4,PAHANG,P.65,LIPIS,N.4,BANDAR LIPIS,BN - MCA,CHIN HON KIT,MALE,,
P.65_N.5,PAHANG,P.65,LIPIS,N.5,BENTA,BN - UMNO,MOHD. ZUKI BIN KAMALUDDIN,MALE,,
P.66_N.6,PAHANG,P.66,JERANTUT,N.6,TAHAN,BN - UMNO,ARMIA BIN ABDULLAH,MALE,,
P.66_N.7,PAHANG,P.66,JERANTUT,N.7,TEMBELING,BN - UMNO,KAMARIAH BINTI MAT NOH,FEMALE,,
P.66_N.8,PAHANG,P.66,JERANTUT,N.8,JENDERAK,BN - UMNO,HAJI ABDULLAH HASHIM BIN MOHD. ALI,MALE,,
P.66_N.9,PAHANG,P.66,JERANTUT,N.9,BANDAR JERANTUT,BN - MCA,HAR CHAI @ HO CHOCK KEONG,MALE,,
P.66_N.10,PAHANG,P.66,JERANTUT,N.10,KERDAU,BN - UMNO,ABDULLAH BIN KIA,MALE,,
P.67_N.11,PAHANG,P.67,KUANTAN,N.11,BESERAH,BN - UMNO,LATIFAH BINTI ABDUL GHAFFAR,FEMALE,,
P.67_N.12,PAHANG,P.67,KUANTAN,N.12,SUNGAI LEMBING,BN - UMNO,WAN ABDULLAH BIN WAN OSMAN,MALE,,
P.67_N.13,PAHANG,P.67,KUANTAN,N.13,BANDAR KUANTAN,BN - MCA,LIM AH LEK @ LIM MOK SIANG,MALE,,
P.68_N.14,PAHANG,P.68,RAUB,N.14,BATU TALAM,BN - UMNO,ABDUL RAZAK BIN HITAM,MALE,,
P.68_N.15,PAHANG,P.68,RAUB,N.15,DONG,BN - UMNO,TENGKU MUSTAPHA BIN TENGKU SETI,MALE,,
P.68_N.16,PAHANG,P.68,RAUB,N.16,BANDAR RAUB,BN - MCA,TAN LIEW THONG,MALE,,
