UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P.61_NO. 5,JOHORE,P.61,JOHORE BAHRU TIMOR,NO. 5,PLENTONG,ALLIANCE - UMNO,DATO HAJI MOHD. NOAH BIN OMAR,MALE,62,
P.61_NO. 6,JOHORE,P.61,JOHORE BAHRU TIMOR,NO. 6,TANJONG PETRI,SF - LPM,CHU CHOON YONG,MALE,,
P.62_NO. 7,JOHORE,P.62,JOHORE BAHRU BARAT,NO. 7,TAMPOI,ALLIANCE - UMNO,HAJI RAHMAT BIN HAJI DAUD,MALE,,
P.62_NO. 8,JOHORE,P.62,JOHORE BAHRU BARAT,NO. 8,GELANG PATAH,ALLIANCE - UMNO,SYED MOHAMED BIN EDROS,MALE,,
P.63_NO. 9,JOHORE,P.63,PONTIAN SELATAN,NO. 9,PONTIAN DALAM,ALLIANCE - UMNO,LEBI MOHAMED BIN YACOB,MALE,,
P.63_NO. 10,JOHORE,P.63,PONTIAN SELATAN,NO. 10,PONTIAN KECHIL,ALLIANCE - UMNO,ABDULLAH BIN MOHSIN,MALE,,Y
P.64_NO. 11,JOHORE,P.64,PONTIAN UTARA,NO. 11,BENUT,ALLIANCE - UMNO,BACHOK @ ABDUL MAJID BIN HASHIM @ HJ. HASHIM,MALE,,
P.64_NO. 12,JOHORE,P.64,PONTIAN UTARA,NO. 12,RENGIT,ALLIANCE - UMNO,HJ. TAHA BIN HJ. ZAKARIA,MALE,,
P.65_NO. 13,JOHORE,P.65,KLUANG SELATAN,NO. 13,SENAI - KULAI,SF - LPM,SOH KIM SIAM,MALE,,
P.65_NO. 14,JOHORE,P.65,KLUANG SELATAN,NO. 14,RENGAM,ALLIANCE - UMNO,HAJI ISMAIL BIN HASSAN,MALE,,
P.66_NO. 15,JOHORE,P.66,KLUANG UTARA,NO. 15,GUNONG LAMBAK,SF - LPM,LEE AH LENG,MALE,,
P.66_NO. 16,JOHORE,P.66,KLUANG UTARA,NO. 16,SRI LALANG,ALLIANCE - MCA,CHEONG SOO KHENG,MALE,,
P.67_NO. 17,JOHORE,P.67,BATU PAHAT,NO. 17,BANDAR PENGGARAM,ALLIANCE - MCA,TAN PENG KHOON,MALE,34,
P.67_NO. 18,JOHORE,P.67,BATU PAHAT,NO. 18,BROLEH,ALLIANCE - UMNO,ABDUL WAHID BIN SULEIMAN,MALE,,
P.68_NO. 19,JOHORE,P.68,BATU PAHAT DALAM,NO. 19,AYER HITAM,ALLIANCE - UMNO,NORDIN BIN HAJI HASHIM,MALE,,
P.68_NO. 20,JOHORE,P.68,BATU PAHAT DALAM,NO. 20,TANJONG SEMBRONG,ALLIANCE - UMNO,HAJI MOHAMED NOOR BIN JUMA'AT,MALE,,
P.69_NO. 21,JOHORE,P.69,MUAR SELATAN,NO. 21,SIMPANG KIRI,ALLIANCE - MCA,TAN CHIN CHEONG,MALE,,
P.69_NO. 22,JOHORE,P.69,MUAR SELATAN,NO. 22,PARIT JAWA,ALLIANCE - UMNO,SULEIMAN BIN NINAM SHAH,MALE,39,
P.70_NO. 23,JOHORE,P.70,MUAR PANTAI,NO. 23,PARIT BAKAR,ALLIANCE - UMNO,KOSAI BIN HAJI MOHD. SALLEH,MALE,45,
P.70_NO. 24,JOHORE,P.70,MUAR PANTAI,NO. 24,BANDAR MAHARANI,ALLIANCE - MCA,CHUA SONG LIM,MALE,,
P.71_NO. 25,JOHORE,P.71,MUAR UTARA,NO. 25,SEROM,ALLIANCE - UMNO,HJ. ABDUL LATIFF BIN OMAR,MALE,,
P.71_NO. 26,JOHORE,P.71,MUAR UTARA,NO. 26,TANGKAK,ALLIANCE - MCA,LAI KUEN TEE,MALE,,
P.72_NO. 27,JOHORE,P.72,MUAR DALAM,NO. 27,JORAK,ALLIANCE - UMNO,HAJI OTHMAN BIN HAJI MOHD. SAAT,MALE,35,
P.72_NO. 28,JOHORE,P.72,MUAR DALAM,NO. 28,BUKIT SERAMPANG,ALLIANCE - UMNO,HAJI HASSAN BIN HAJI YUNOS,MALE,51,
P.73_NO. 29,JOHORE,P.73,SEGAMAT UTARA,NO. 29,BANDAR SEGAMAT,ALLIANCE - UMNO,HAJI HATTA BIN HAJI MOHD. SALLEH,MALE,,
P.73_NO. 30,JOHORE,P.73,SEGAMAT UTARA,NO. 30,BATU ANAM,ALLIANCE - MIC,M. P. KUMARAN,MALE,,
P.74_NO. 31,JOHORE,P.74,SEGAMAT SELATAN,NO. 31,BEKOK,INDEPENDENT,PHANG VOON LIAT,MALE,,
P.74_NO. 32,JOHORE,P.74,SEGAMAT SELATAN,NO. 32,LABIS,ALLIANCE - UMNO,ELIAS BIN ABU BAKAR,MALE,,
P.75_NO. 1,KEDAH,P.75,ALOR STAR,NO. 1,ALOR STAR PEKAN,ALLIANCE - MCA,DR. CHEAH TOON LOK,MALE,62,
P.75_NO. 2,KEDAH,P.75,ALOR STAR,NO. 2,ALOR STAR LUAR,ALLIANCE - MIC,K. KARUNAKARAN NAIR,MALE,,
P.76_NO. 3,KEDAH,P.76,KUALA KEDAH,NO. 3,LANGKAWI,ALLIANCE - UMNO,HAJI ISMAIL BIN IBRAHIM,MALE,52,
P.76_NO. 4,KEDAH,P.76,KUALA KEDAH,NO. 4,KOTA STAR BARAT,ALLIANCE - MCA,MAK GUAN PIN,MALE,,
P.77_NO. 5,KEDAH,P.77,KOTA STAR UTARA,NO. 5,LANGGAR-LIMBONG,ALLIANCE - UMNO,ABU BAKAR BIN OMAR,MALE,,
P.77_NO. 6,KEDAH,P.77,KOTA STAR UTARA,NO. 6,POKOK SENA,ALLIANCE - UMNO,JOHARI BIN HAJI SALLEH,MALE,,
P.78_NO. 7,KEDAH,P.78,KOTA STAR SELATAN,NO. 7,KANGKONG BUKIT RAYA,ALLIANCE - UMNO,HAJI ALI BIN HAJI ISMAIL,MALE,,
P.78_NO. 8,KEDAH,P.78,KOTA STAR SELATAN,NO. 8,PADANG,ALLIANCE - UMNO,SYED IBRAHIM BIN SYED KECHIK,MALE,,
P.79_NO. 9,KEDAH,P.79,KUBANG PASU BARAT,NO. 9,JERLUN KODIANG,ALLIANCE - UMNO,YAHAYA BIN HAJI ABD. JALIL,MALE,,
P.79_NO. 10,KEDAH,P.79,KUBANG PASU BARAT,NO. 10,TUNJANG,ALLIANCE - UMNO,MUSTAFA BIN AHMAD,MALE,,
P.80_NO. 11,KEDAH,P.80,JITRA-PADANG TERAP,NO. 11,JITRA,ALLIANCE - UMNO,HAJI OMAR BIN HAJI SALLEH,MALE,49,
P.80_NO. 12,KEDAH,P.80,JITRA-PADANG TERAP,NO. 12,PADANG TERAP,ALLIANCE - UMNO,SYED AHMAD BIN SYED MAHMUD SHAHABUDIN,MALE,34,
P.81_NO. 13,KEDAH,P.81,JERAI,NO. 13,SALA,ALLIANCE - UMNO,ARSHAD BIN ISMAIL,MALE,40,
P.81_NO. 14,KEDAH,P.81,JERAI,NO. 14,YEN-MERBOK,ALLIANCE - UMNO,HAJI NYAK GAM BIN NYAK ABDULLAH,MALE,,
P.82_NO. 15,KEDAH,P.82,KEDAH TENGAH,NO. 15,SIK-GURUN,ALLIANCE - UMNO,HAMIDAH BINTI OMAR,FEMALE,,
P.82_NO. 16,KEDAH,P.82,KEDAH TENGAH,NO. 16,KOTA,ALLIANCE - UMNO,MOHAMED ZAHIR BIN ISMAIL,MALE,,
P.83_NO. 17,KEDAH,P.83,SUNGEI PATANI,NO. 17,PEKAN SUNGEI PATANI,ALLIANCE - MCA,CHIN CHIN CHEANG,MALE,,
P.83_NO. 18,KEDAH,P.83,SUNGEI PATANI,NO. 18,SUNGEI PATANI LUAR,ALLIANCE - UMNO,AZAHARI BIN MD. TAIB,MALE,,
P.84_NO. 19,KEDAH,P.84,BALING,NO. 19,BALING TIMOR,ALLIANCE - UMNO,SHAFIE BIN HAJI ABDULLAH,MALE,,
P.84_NO. 20,KEDAH,P.84,BALING,NO. 20,BALING BARAT,ALLIANCE - UMNO,SYED OMAR BIN SYED ABDULLAH SHAHABUDIN,MALE,57,
P.85_NO. 21,KEDAH,P.85,KULIM UTARA,NO. 21,SIDAM,ALLIANCE - UMNO,HAJI YASIN BIN IBRAHIM,MALE,,
P.85_NO. 22,KEDAH,P.85,KULIM UTARA,NO. 22,LUNAS,ALLIANCE - MCA,SOON CHENG LEONG,MALE,,
P.86_NO. 23,KEDAH,P.86,KULIM-BANDAR BAHRU,NO. 23,KULIM,ALLIANCE - MCA,TAI KUAN YANG,MALE,,
P.86_NO. 24,KEDAH,P.86,KULIM-BANDAR BAHRU,NO. 24,BANDAR BAHRU,ALLIANCE - UMNO,ZAINUDDIN BIN HAJI DIN,MALE,37,
P.87_NO. 1,KELANTAN,P.87,ULU KELANTAN,NO. 1,ULU KELANTAN BARAT,PMIP,KHAIDIR KHATIB,MALE,,
P.87_NO. 2,KELANTAN,P.87,ULU KELANTAN,NO. 2,ULU KELANTAN TIMOR,ALLIANCE - UMNO,MOHD. ALI BIN ABDULLAH,MALE,,
P.87_NO. 3,KELANTAN,P.87,ULU KELANTAN,NO. 3,MACHANG SELATAN,PMIP,HAJI MOHAMED NOOR BIN HAJI YUSOFF,MALE,,
P.88_NO. 4,KELANTAN,P.88,TANAH MERAH,NO. 4,MACHANG UTARA,PMIP,HAJI MOHAMED BIN NASIR,MALE,,
P.88_NO. 5,KELANTAN,P.88,TANAH MERAH,NO. 5,TANAH MERAH TIMOR,PMIP,MOHD. (MAT) DAUD BIN A. JAMIL,MALE,,
P.88_NO. 6,KELANTAN,P.88,TANAH MERAH,NO. 6,TANAH MERAH BARAT,PMIP,YUSOFF BIN AB. LATIF,MALE,,
P.89_NO. 7,KELANTAN,P.89,PASIR PUTEH,NO. 7,PASIR PUTEH UTARA,PMIP,TENGKU MOHAMED BIN SULTAN MOHAMED IV,MALE,,
P.89_NO. 8,KELANTAN,P.89,PASIR PUTEH,NO. 8,PASIR PUTEH TENGAH,PMIP,WAN SULAIMAN BIN H. IBRAHIM,MALE,,
P.89_NO. 9,KELANTAN,P.89,PASIR PUTEH,NO. 9,PASIR PUTEH TENGGARA,PMIP,HAJI ABDUL RAHMAN BIN HAJI YUSOFF,MALE,,
P.90_NO. 10,KELANTAN,P.90,BACHOK,NO. 10,BACHOK UTARA,PMIP,SHAFEI BIN AHMAD,MALE,,
P.90_NO. 11,KELANTAN,P.90,BACHOK,NO. 11,BACHOK TENGAH,PMIP,MOHD AMIN BIN HAJI YAAKUB,MALE,,
P.90_NO. 12,KELANTAN,P.90,BACHOK,NO. 12,BACHOK SELATAN,PMIP,HAJI OTHMAN BIN HAJI ISMAIL,MALE,,
P.91_NO. 13,KELANTAN,P.91,PASIR MAS HILIR,NO. 13,TENDONG,PMIP,TUAN GURU HAJI CHE HASSAN,MALE,50,
P.91_NO. 14,KELANTAN,P.91,PASIR MAS HILIR,NO. 14,MERANTI,PMIP,NIK MAN,MALE,,
P.91_NO. 15,KELANTAN,P.91,PASIR MAS HILIR,NO. 15,BANDAR PASIR MAS,PMIP,CHE GU OMAR,MALE,,
P.92_NO. 16,KELANTAN,P.92,PASIR MAS HULU,NO. 16,LEMAL,PMIP,TUAN GURU HAJI HARON,MALE,,
P.92_NO. 17,KELANTAN,P.92,PASIR MAS HULU,NO. 17,TOK UBAN,PMIP,USTAZ ABDULLAH,MALE,,
P.92_NO. 18,KELANTAN,P.92,PASIR MAS HULU,NO. 18,RANTAU PANJANG,PMIP,ABDUL RAHMAN HJ. DAUD,MALE,,
P.93_NO. 19,KELANTAN,P.93,TUMPAT,NO. 19,TUMPAT BARAT,PMIP,TUAN GURU HAJI DAUD,MALE,39,
P.93_NO. 20,KELANTAN,P.93,TUMPAT,NO. 20,TUMPAT TENGAH,PMIP,MUSTAPHA AWANG,MALE,,
P.93_NO. 21,KELANTAN,P.93,TUMPAT,NO. 21,TUMPAT TIMOR,PMIP,CHE ISHAK MUSTAPHA,MALE,,
P.94_NO. 22,KELANTAN,P.94,KELANTAN HILIR,NO. 22,KUALA KELANTAN,PMIP,WAN YUSOF BIN WAN YA'ACOB,MALE,,
P.94_NO. 23,KELANTAN,P.94,KELANTAN HILIR,NO. 23,KOTA BHARU UTARA,PMIP,ABDULLAH AHMAD,MALE,,
P.94_NO. 24,KELANTAN,P.94,KELANTAN HILIR,NO. 24,KOTA BHARU PANTAI,PMIP,NIK ABDULLAH HAJI ARSHAD,MALE,,
P.95_NO. 25,KELANTAN,P.95,KOTA BHARU HILIR,NO. 25,BANDAR HILIR,ALLIANCE - MCA,WEE KHOON HOCK,MALE,,
P.95_NO. 26,KELANTAN,P.95,KOTA BHARU HILIR,NO. 26,BANDAR HULU,PMIP,MUDA BIN HAJI YUSOFF,MALE,,
P.95_NO. 27,KELANTAN,P.95,KOTA BHARU HILIR,NO. 27,KOTA BHARU TENGAH,PMIP,MOHD. ASRI BIN HAJI MUDA,MALE,36,
P.96_NO. 28,KELANTAN,P.96,KOTA BHARU HULU,NO. 28,KOTA BHARU TIMOR,PMIP,SAUFI IDRIS,MALE,,
P.96_NO. 29,KELANTAN,P.96,KOTA BHARU HULU,NO. 29,KOTA BHARU SELATAN,PMIP,HAJI ISHAK LOTFI,MALE,42,
P.96_NO. 30,KELANTAN,P.96,KOTA BHARU HULU,NO. 30,KOTA BHARU BARAT,PMIP,AB. RAHMAN BIN AWANG SULONG,MALE,,
P.97_NO. 1,TRENGGANU,P.97,BESUT,NO. 1,KUALA BESUT,PMIP,HAJI WAN SAID BIN HAJI MOHD. NOR,MALE,,
P.97_NO. 2,TRENGGANU,P.97,BESUT,NO. 2,KAMPONG RAJA,PMIP,MOHD. SENARI BIN YUNUS,MALE,,
P.97_NO. 3,TRENGGANU,P.97,BESUT,NO. 3,ULU BESUT,PMIP,HUSIN BIN JUSOH,MALE,,
P.97_NO. 4,TRENGGANU,P.97,BESUT,NO. 4,BESUT TENGAH,PMIP,HAJI MOHAMAD BIN ISMAIL,MALE,,
P.97_NO. 5,TRENGGANU,P.97,BESUT,NO. 5,SETIU,PMIP,MOHD. DAUD BIN ABDUL SAMAD,MALE,35,
P.98_NO. 6,TRENGGANU,P.98,KUALA TRENGGANU UTARA,NO. 6,BATU RAKIT,ALLIANCE - UMNO,MANSOR BIN MOHAMED,MALE,,
P.98_NO. 7,TRENGGANU,P.98,KUALA TRENGGANU UTARA,NO. 7,KUALA NERUS,ALLIANCE - UMNO,IBRAHIM FIKRI BIN MOHAMED,MALE,,
P.98_NO. 8,TRENGGANU,P.98,KUALA TRENGGANU UTARA,NO. 8,JERAM,PMIP,AHMAD BIN NAPIAH (AHMAD AZZAM),MALE,,
P.98_NO. 9,TRENGGANU,P.98,KUALA TRENGGANU UTARA,NO. 9,LANGKAP,NEGARA,ISMAIL BIN ABBAS,MALE,,
P.99_NO. 10,TRENGGANU,P.99,KUALA TRENGGANU SELATAN,NO. 10,BANDAR,ALLIANCE - MCA,TANG ENG ANN,MALE,,
P.99_NO. 11,TRENGGANU,P.99,KUALA TRENGGANU SELATAN,NO. 11,LADANG,NEGARA,WAN DAUD BIN HAJI WAN AHMAD,MALE,,
P.99_NO. 12,TRENGGANU,P.99,KUALA TRENGGANU SELATAN,NO. 12,BUKIT BESAR,NEGARA,MOHAMED BIN ABDUL RAHMAN,MALE,,
P.99_NO. 13,TRENGGANU,P.99,KUALA TRENGGANU SELATAN,NO. 13,BATU BUROK,NEGARA,HAJI ABDUL MUTTALIB BIN HAJI SALLEH,MALE,,
P.100_NO. 14,TRENGGANU,P.100,TRENGGANU TENGAH,NO. 14,KUALA TRENGGANU TENGAH,PMIP,HAJI ABDUL KADIR BIN HAJI MOHD.,MALE,,
P.100_NO. 15,TRENGGANU,P.100,TRENGGANU TENGAH,NO. 15,BINJAI,PMIP,HAJI SAFIE BIN HAJI SULONG,MALE,,
P.100_NO. 16,TRENGGANU,P.100,TRENGGANU TENGAH,NO. 16,ULU TRENGGANU TIMOR,PMIP,ISMAIL BIN HAJI YUSOF,MALE,,
P.100_NO. 17,TRENGGANU,P.100,TRENGGANU TENGAH,NO. 17,ULU TRENGGANU BARAT,PMIP,OMAR BIN ABDUL RAHMAN,MALE,,
P.101_NO. 18,TRENGGANU,P.101,DUNGUN,NO. 18,MARANG,PMIP,MOHD. TAIB SABRI BIN ABU BAKAR,MALE,,
P.101_NO. 19,TRENGGANU,P.101,DUNGUN,NO. 19,SURA,PMIP,ABU BAKAR BIN MOHD. SALLEH,MALE,,
P.101_NO. 20,TRENGGANU,P.101,DUNGUN,NO. 20,ULU DUNGUN,PMIP,OMAR SHUKRI BIN EMBONG,MALE,,
P.102_NO. 21,TRENGGANU,P.102,KEMAMAN,NO. 21,PAKA KERTEH,ALLIANCE - UMNO,SULONG BIN MAHMOOD,MALE,,
P.102_NO. 22,TRENGGANU,P.102,KEMAMAN,NO. 22,KEMAMAN UTARA,ALLIANCE - UMNO,CHE WAN ABDUL GHANI BIN ZAINAL,MALE,,
P.102_NO. 23,TRENGGANU,P.102,KEMAMAN,NO. 23,CHUKAI,ALLIANCE - MCA,YEO ENG CHO,MALE,,
P.102_NO. 24,TRENGGANU,P.102,KEMAMAN,NO. 24,KEMAMAN SELATAN,ALLIANCE - UMNO,MOHD. TAHA BIN EMBONG,MALE,,
P.103_NO. 1,PERLIS,P.103,PERLIS UTARA,NO. 1,KAKI BUKIT,ALLIANCE - MCA,LOH AH TONG,MALE,55,
P.103_NO. 2,PERLIS,P.103,PERLIS UTARA,NO. 2,PAYA,ALLIANCE - UMNO,WAN AHMAD BIN WAN DAUD,MALE,69,
P.103_NO. 3,PERLIS,P.103,PERLIS UTARA,NO. 3,MATA AYER,ALLIANCE - UMNO,MAHAYUDDIN BIN DATO' HABIB,MALE,,
P.103_NO. 4,PERLIS,P.103,PERLIS UTARA,NO. 4,KANGAR TOWN,ALLIANCE - MCA,MR. POR SWEE GIAP,MALE,,
P.103_NO. 5,PERLIS,P.103,PERLIS UTARA,NO. 5,SENA,ALLIANCE - UMNO,WAN AHMAD BIN HAJI WAN KASSIM,MALE,,
P.103_NO. 6,PERLIS,P.103,PERLIS UTARA,NO. 6,BINTONG,ALLIANCE - UMNO,SHEIKH AHMAD,MALE,63,
P.104_NO. 7,PERLIS,P.104,PERLIS SELATAN,NO. 7,KURONG ANAI,ALLIANCE - UMNO,HAJI MOKHTAR B. HAJI ISMAIL,MALE,,
P.104_NO. 8,PERLIS,P.104,PERLIS SELATAN,NO. 8,ARAU,ALLIANCE - UMNO,TENGKU ADNAN,MALE,,
P.104_NO. 9,PERLIS,P.104,PERLIS SELATAN,NO. 9,HUTAN AJI,ALLIANCE - UMNO,SYED DARUS BIN SYED HASHIM,MALE,,
P.104_NO. 10,PERLIS,P.104,PERLIS SELATAN,NO. 10,KAYANG,ALLIANCE - UMNO,HAJI KERIA BIN WAN NIK,MALE,,
P.104_NO. 11,PERLIS,P.104,PERLIS SELATAN,NO. 11,KUALA PERLIS,ALLIANCE - UMNO,YUSOFF BIN ABU BAKAR,MALE,,
P.104_NO. 12,PERLIS,P.104,PERLIS SELATAN,NO. 12,SANGLANG,ALLIANCE - UMNO,AHMAD BIN MUSA,MALE,,
