UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 61_N. 24,PERAK,P. 61,IPOH TIMOR,N. 24,PASIR PINJI,BN - MCA,CHAN KAM,,,
P. 62_N. 25,PERAK,P. 62,IPOH BARAT,N. 25,BERCHAM,BN - MCA,TAN CHIN MENG,,,
P. 62_N. 26,PERAK,P. 62,IPOH BARAT,N. 26,BUNTONG,BN - MCA,YIK PHOOI HONG,MALE,,
P. 63_N. 27,PERAK,P. 63,BATU GAJAH,N. 27,MENGLEMBU,BN - MCA,LIEW KAY CHAY @ LIEW CHOONG SANG,,,
P. 63_N. 28,PERAK,P. 63,BATU GAJAH,N. 28,LAHAT,BN - MCA,LEE KON YIN,,,
P. 64_N. 29,PERAK,P. 64,KUALA KANGSAR,N. 29,BUKIT CHANDAN,BN - UMNO,AHMAD BIN JAAFAR,MALE,,
P. 64_N. 30,PERAK,P. 64,KUALA KANGSAR,N. 30,MANONG,BN - UMNO,RAMLY BIN ZAHARI,MALE,,
P. 65_N. 31,PERAK,P. 65,BERUAS,N. 31,PENGKALAN BAHARU,BN - UMNO,HAMDI BIN ABU BAKAR,MALE,,
P. 65_N. 32,PERAK,P. 65,BERUAS,N. 32,PANTAI REMIS,BN - MCA,WONG CHONG SANG,,,
P. 66_N. 33,PERAK,P. 66,PARIT,N. 33,BELANJA,BN - UMNO,MOHD. ZAIM BIN ABU HASSAN,MALE,,
P. 66_N. 34,PERAK,P. 66,PARIT,N. 34,BOTA,BN - UMNO,ISMAIL BIN HASBOLAH,MALE,,
P. 67_N. 35,PERAK,P. 67,GOPENG,N. 35,RAPAT SETIA,BN - MCA,DR. SONG YONG PHEOW,,,
P. 67_N. 36,PERAK,P. 67,GOPENG,N. 36,TEJA,BN - MCA,DR. HO WAI CHEONG,,,
P. 68_N. 37,PERAK,P. 68,KAMPAR,N. 37,TUALANG SEKAH,BN - UMNO,MOHD. RODZI BIN MANAN,MALE,,
P. 68_N. 38,PERAK,P. 68,KAMPAR,N. 38,KUALA DIPANG,BN - MCA,CHONG FAH @ CHONG KAM,,,
P. 68_N. 39,PERAK,P. 68,KAMPAR,N. 39,MALIM NAWAR,BN - MCA,LEE CHEE LEONG,,,
P. 69_N. 40,PERAK,P. 69,TAPAH,N. 40,CHENDERIANG,BN - MCA,ONG KA CHUAN,MALE,,
P. 69_N. 41,PERAK,P. 69,TAPAH,N. 41,AYER KUNING,BN - UMNO,AZMAN BIN MAHALAN,MALE,,
P. 70_N. 42,PERAK,P. 70,PASIR SALAK,N. 42,SUNGAI MANIK,BN - UMNO,MOHAMED PAKRI @ MOHAMED NAZRI BIN HAJI ABDUL RAHIM,MALE,,
P. 70_N. 43,PERAK,P. 70,PASIR SALAK,N. 43,KAMPONG GAJAH,BN - UMNO,RAMLI BIN NGAH TALIB,MALE,,
P. 71_N. 44,PERAK,P. 71,LUMUT,N. 44,PANGKOR,BN - UMNO,MOHAMAD WAJDI BIN HAJI ISHAK,MALE,,
P. 71_N. 45,PERAK,P. 71,LUMUT,N. 45,PASIR PANJANG,BN - MIC,KRISHNAMOORTHY A/L MARIA MUTHIAH PILLAY,MALE,,
P. 71_N. 46,PERAK,P. 71,LUMUT,N. 46,SITIAWAN,DAP,HU CHAN YOU,MALE,,
P. 72_N. 47,PERAK,P. 72,BAGAN DATOK,N. 47,RUNGKUP,BN - UMNO,ABDULLAH BIN HAJI AHMAD,MALE,,
P. 72_N. 48,PERAK,P. 72,BAGAN DATOK,N. 48,HUTAN MELINTANG,BN - MIC,RAJOO A/L DASARI @ GOVINDASAMY,MALE,,
P. 73_N. 49,PERAK,P. 73,TELOK INTAN,N. 49,PASIR BEDAMAR,BN - GERAKAN,MAH SIEW KEONG,MALE,,
P. 73_N. 50,PERAK,P. 73,TELOK INTAN,N. 50,CHANGKAT JONG,BN - UMNO,MOHD. ARSHAD BIN ABDULLAH,MALE,,
P. 74_N. 51,PERAK,P. 74,TANJONG MALIM,N. 51,SUNGKAI,BN - MIC,VEERASINGAM S/O SUPPIAH KALEMUTHU,MALE,,
P. 74_N. 52,PERAK,P. 74,TANJONG MALIM,N. 52,SLIM,BN - UMNO,JUNUS BIN WAHID,MALE,,
P. 75_N. 1,PAHANG,P. 75,LIPIS,N. 1,CAMERON HIGHLANDS,BN - MCA,LAW KEE LONG,,,
P. 75_N. 2,PAHANG,P. 75,LIPIS,N. 2,JELAI,BN - UMNO,OMAR BIN OTHMAN,MALE,,
P. 75_N. 3,PAHANG,P. 75,LIPIS,N. 3,PADANG TENGKU,BN - UMNO,ABDUL FATTAH BIN ABDULLAH,MALE,,
P. 75_N. 4,PAHANG,P. 75,LIPIS,N. 4,CEKA,BN - MCA,FONG KOONG FUEE,,,
P. 76_N. 5,PAHANG,P. 76,RAUB,N. 5,BENTA,BN - UMNO,SUHAIMI BIN IBRAHIM,MALE,,
P. 76_N. 6,PAHANG,P. 76,RAUB,N. 6,BATU TALAM,BN - UMNO,SYED ALI BIN SYED MOHAMMAD,MALE,,
P. 76_N. 7,PAHANG,P. 76,RAUB,N. 7,TERAS,BN - MCA,BIAW NGA @ LIAW PER LON,MALE,,
P. 76_N. 8,PAHANG,P. 76,RAUB,N. 8,DONG,BN - UMNO,SHAHIRUDDIN BIN AB. MOIN,MALE,,
P. 77_N. 9,PAHANG,P. 77,JERANTUT,N. 9,TAHAN,BN - UMNO,RAHIMAH BT. MOHAMMAD KAWI,FEMALE,,
P. 77_N. 10,PAHANG,P. 77,JERANTUT,N. 10,DAMAK,BN - MCA,LAU LEE,,,
P. 77_N. 11,PAHANG,P. 77,JERANTUT,N. 11,PULAU TAWAR,BN - UMNO,AZIZAN BIN YAAKOB,MALE,,
P. 78_N. 12,PAHANG,P. 78,KUANTAN,N. 12,BESERAH,BN - UMNO,JAMAL ABD. NASIR BIN ISMAIL,MALE,,
P. 78_N. 13,PAHANG,P. 78,KUANTAN,N. 13,TERUNTUM,BN - MCA,KAN TONG LEONG,,,
P. 78_N. 14,PAHANG,P. 78,KUANTAN,N. 14,INDERA MAHKOTA,BN - MCA,TI LIAN KER,MALE,,
P. 79_N. 15,PAHANG,P. 79,PAYA BESAR,N. 15,SUNGAI LEMBING,BN - UMNO,IBRAHIM BIN MOHD. TAIB,MALE,,
P. 79_N. 16,PAHANG,P. 79,PAYA BESAR,N. 16,LEPAR,BN - UMNO,MOHD. KHALIL BIN YAAKOB,MALE,,
P. 79_N. 17,PAHANG,P. 79,PAYA BESAR,N. 17,PENUR,BN - UMNO,ZAINUDIN BIN JUMA'AT,MALE,,
P. 80_N. 18,PAHANG,P. 80,PEKAN,N. 18,KUALA PAHANG,BN - UMNO,HAJI ABDULLAH BIN MD. DERUS,MALE,,
P. 80_N. 19,PAHANG,P. 80,PEKAN,N. 19,BEBAR,BN - UMNO,ISHAK BIN MUHAMAD,MALE,,
P. 80_N. 20,PAHANG,P. 80,PEKAN,N. 20,CINI,BN - UMNO,WAN MOHAMAD RAZALI B. WAN MAHUSSIN,MALE,,
P. 81_N. 21,PAHANG,P. 81,MARAN,N. 21,LUIT,BN - UMNO,AYUB BIN TEH,MALE,,
P. 81_N. 22,PAHANG,P. 81,MARAN,N. 22,HULU JEMPUL,BN - UMNO,NAZRI BIN OTHMAN,MALE,,
P. 81_N. 23,PAHANG,P. 81,MARAN,N. 23,JENGKA,BN - UMNO,ZAINAL BIN HASSAN,MALE,,
P. 81_N. 24,PAHANG,P. 81,MARAN,N. 24,CENUR,BN - UMNO,TAN MOHD. AMINUDDIN BIN ISHAK,MALE,,
P. 82_N. 25,PAHANG,P. 82,MENTEKAB,N. 25,JENDERAK,BN - UMNO,MOHAMED BIN JAAFAR,MALE,,
P. 82_N. 26,PAHANG,P. 82,MENTEKAB,N. 26,SANGGANG,BN - UMNO,ABDULLAH BIN KIA,MALE,,
P. 82_N. 27,PAHANG,P. 82,MENTEKAB,N. 27,LANCANG,BN - UMNO,BAHARI BIN YAHAYA,MALE,,
P. 83_N. 28,PAHANG,P. 83,BENTUNG,N. 28,BILUT,BN - MCA,HOH KHAI MUN,,,
P. 83_N. 29,PAHANG,P. 83,BENTUNG,N. 29,KETARI,BN - GERAKAN,LOKE KOON KAM @ LOKE AH KOW,MALE,,
P. 83_N. 30,PAHANG,P. 83,BENTUNG,N. 30,SABAI,BN - MIC,GOPAL @ SINNATHAMBY A/L RAMASAMY,MALE,,
P. 83_N. 31,PAHANG,P. 83,BENTUNG,N. 31,PELANGAI,BN - UMNO,ADNAN BIN YAAKOB,MALE,,
P. 84_N. 32,PAHANG,P. 84,TEMERLUH,N. 32,SEMANTAN,BN - UMNO,MOHD. SARIT BIN HAJI YUSOH,MALE,,
P. 84_N. 33,PAHANG,P. 84,TEMERLUH,N. 33,TERIANG,DAP,LEONG NGAH NGAH,MALE,,
P. 84_N. 34,PAHANG,P. 84,TEMERLUH,N. 34,GUAI,BN - UMNO,MOHD. HAYANI BIN ABD. RAHMAN,MALE,,
P. 84_N. 35,PAHANG,P. 84,TEMERLUH,N. 35,BERA,BN - UMNO,ABDUL MALIK BIN ISMAIL,MALE,,
P. 85_N. 36,PAHANG,P. 85,ROMPIN,N. 36,BUKIT IBAM,BN - UMNO,HASAN BIN ARIFIN,MALE,,
P. 85_N. 37,PAHANG,P. 85,ROMPIN,N. 37,MUADZAM SHAH,BN - UMNO,MAZNAH BT. MAZLAN,FEMALE,,
P. 85_N. 38,PAHANG,P. 85,ROMPIN,N. 38,TIOMAN,BN - UMNO,MUSTAFAR BIN ABU BAKAR,MALE,,
P. 86_N. 1,SELANGOR,P. 86,SABAK BERNAM,N. 1,SUNGAI AIR TAWAR,BN - UMNO,ZAINAL BIN DAHALAN,MALE,,
P. 86_N. 2,SELANGOR,P. 86,SABAK BERNAM,N. 2,SABAK,BN - UMNO,RAJA IDERIS @ RAJA IDRIS BIN RAJA AHMAD,MALE,,
P. 86_N. 3,SELANGOR,P. 86,SABAK BERNAM,N. 3,SUNGAI BESAR,BN - UMNO,RAMLI BIN NORANI,MALE,,
P. 87_N. 4,SELANGOR,P. 87,TANJUNG KARANG,N. 4,SUNGAI PANJANG,BN - UMNO,MOHD. PAUZI BIN ABDUL MURAD,MALE,,Y
P. 87_N. 5,SELANGOR,P. 87,TANJUNG KARANG,N. 5,SEKINCHAN,BN - MCA,CHIA KIM LEM,MALE,,
P. 87_N. 6,SELANGOR,P. 87,TANJUNG KARANG,N. 6,SUNGAI BURUNG,BN - UMNO,MD. AINI BIN TAIB,MALE,,Y
P. 88_N. 7,SELANGOR,P. 88,HULU SELANGOR,N. 7,HULU BERNAM,BN - UMNO,ZAINAL ABIDIN BIN SAKOM,MALE,,
P. 88_N. 8,SELANGOR,P. 88,HULU SELANGOR,N. 8,KUALA KUBU BAHARU,BN - MCA,CH'NG TOH ENG,,,Y
P. 88_N. 9,SELANGOR,P. 88,HULU SELANGOR,N. 9,BATANG KALI,BN - UMNO,MUHAMMAD BIN MUHAMMAD TAIB,MALE,,Y
P. 89_N. 10,SELANGOR,P. 89,KUALA SELANGOR,N. 10,PERMATANG,BN - UMNO,JAMALUDDIN BIN ADNAN,MALE,,
P. 89_N. 11,SELANGOR,P. 89,KUALA SELANGOR,N. 11,IJUK,BN - MIC,SIVALINGAM A/L ARUMUGAM KARUPPIAH,MALE,,
P. 89_N. 12,SELANGOR,P. 89,KUALA SELANGOR,N. 12,JERAM,BN - UMNO,MESRAH BINTI SELAMAT,FEMALE,,
P. 90_N. 13,SELANGOR,P. 90,SELAYANG,N. 13,RAWANG,BN - MCA,TANG SEE HANG,MALE,,Y
P. 90_N. 14,SELANGOR,P. 90,SELAYANG,N. 14,SELAYANG BAHARU,BN - UMNO,AHMAD BHARI BIN ABD. RAHMAN,MALE,,
P. 90_N. 15,SELANGOR,P. 90,SELAYANG,N. 15,PAYA JARAS,BN - UMNO,SAIDIN BIN TAMBY,MALE,,
P. 91_N. 16,SELANGOR,P. 91,GOMBAK,N. 16,SUNGAI TUA,BN - MIC,GOPALA KRISHNAN A/L V. SUBRAMANIAM,MALE,,
P. 91_N. 17,SELANGOR,P. 91,GOMBAK,N. 17,GOMBAK SETIA,BN - UMNO,RAKIBAH BINTI HAJI ABD. MANAP,FEMALE,,
P. 91_N. 18,SELANGOR,P. 91,GOMBAK,N. 18,HULU KELANG,BN - UMNO,FUAD BIN HAJI HASSAN,MALE,,
P. 92_N. 19,SELANGOR,P. 92,AMPANG JAYA,N. 19,AMPANG,BN - UMNO,MUFTI BIN SUIB,MALE,,
P. 92_N. 20,SELANGOR,P. 92,AMPANG JAYA,N. 20,PANDAN,BN - UMNO,MAD ARIS BIN MAD YUSUF,MALE,,
P. 92_N. 21,SELANGOR,P. 92,AMPANG JAYA,N. 21,LEMBAH JAYA,BN - UMNO,ISMAIL BIN KIJO,MALE,,
P. 93_N. 22,SELANGOR,P. 93,HULU LANGAT,N. 22,DUSUN TUA,BN - UMNO,ZAINAL ABIDIN BIN AHMAD,MALE,,
P. 93_N. 23,SELANGOR,P. 93,HULU LANGAT,N. 23,KAJANG,BN - MCA,CHOONG TOW CHONG,,,
P. 93_N. 24,SELANGOR,P. 93,HULU LANGAT,N. 24,BERANANG,BN - UMNO,SHOIB BIN MD. SILIN,MALE,,
P. 94_N. 25,SELANGOR,P. 94,PJ UTARA,N. 25,DAMANSARA UTAMA,DAP,DR. OON HONG GEOK,,,
P. 94_N. 26,SELANGOR,P. 94,PJ UTARA,N. 26,KAMPUNG TUNKU,BN - MCA,KHOO OOI SENG,,,
P. 95_N. 27,SELANGOR,P. 95,PJ SELATAN,N. 27,BUKIT GASING,DAP,TENG CHANG KHIM,MALE,,
P. 95_N. 28,SELANGOR,P. 95,PJ SELATAN,N. 28,TAMAN MEDAN,BN - UMNO,ZAHAR BIN HASHIM,MALE,,
P. 96_N. 29,SELANGOR,P. 96,SERDANG,N. 29,PUCUNG,BN - UMNO,MOHAMAD SATIM BIN DIMAN,MALE,,
P. 96_N. 30,SELANGOR,P. 96,SERDANG,N. 30,SRI KEMBANGAN,BN - MCA,LIEW YUEN KEONG,,,
P. 96_N. 31,SELANGOR,P. 96,SERDANG,N. 31,BALAKONG,BN - MCA,HOH HEE LEE,,,
P. 97_N. 32,SELANGOR,P. 97,SUBANG,N. 32,BUKIT LANJAN,BN - GERAKAN,PIUS MARTIN A/L S. MARTIN,MALE,,
P. 97_N. 33,SELANGOR,P. 97,SUBANG,N. 33,KELANA JAYA,BN - UMNO,MOHD. MOKHTAR BIN HAJI AHMAD DAHLAN,MALE,,
P. 97_N. 34,SELANGOR,P. 97,SUBANG,N. 34,SUBANG JAYA,BN - MCA,LEE HWA BENG,,,
P. 98_N. 35,SELANGOR,P. 98,SHAH ALAM,N. 35,BATU TIGA,BN - UMNO,ABU SUJAK BIN HAJI MAHMUD,MALE,,
P. 98_N. 36,SELANGOR,P. 98,SHAH ALAM,N. 36,SUNGAI RENGGAM,BN - UMNO,MOHD. ZIN BIN MOHAMED,MALE,,
P. 98_N. 37,SELANGOR,P. 98,SHAH ALAM,N. 37,KOTA RAJA,BN - MIC,RAJAKUPAL A/L SINATHAMBY,MALE,,
P. 99_N. 38,SELANGOR,P. 99,KAPAR,N. 38,MERU,BN - UMNO,JAEI BIN ISMAIL,MALE,,
P. 99_N. 39,SELANGOR,P. 99,KAPAR,N. 39,SEMENTA,BN - UMNO,ABD. RAHMAN BIN PALIL,MALE,,
P. 99_N. 40,SELANGOR,P. 99,KAPAR,N. 40,SELAT KLANG,BN - UMNO,CHE ONN BIN ISMAIL,MALE,,
P. 100_N. 41,SELANGOR,P. 100,KLANG,N. 41,BANDAR KLANG,DAP,CHUA KOW @ CHUA KOW ENG,,,
P. 100_N. 42,SELANGOR,P. 100,KLANG,N. 42,PELABUHAN KLANG,BN - MCA,TAI CHANG ENG @ TEH CHANG YING,,,
P. 101_N. 43,SELANGOR,P. 101,KUALA LANGAT,N. 43,SIJANGKANG,BN - UMNO,ABDUL FATAH BIN ISKANDAR,MALE,,
P. 101_N. 44,SELANGOR,P. 101,KUALA LANGAT,N. 44,TELUK DATUK,BN - MCA,EI KIM HOCK,,,
P. 101_N. 45,SELANGOR,P. 101,KUALA LANGAT,N. 45,MORIB,BN - UMNO,SAMAT @ AB SAMAD BIN MAHARUDIN,MALE,,
P. 102_N. 46,SELANGOR,P. 102,SEPANG,N. 46,BATU LAUT,BN - UMNO,MOHD. KHAILANI BIN MANGON,MALE,,
P. 102_N. 47,SELANGOR,P. 102,SEPANG,N. 47,DENGKIL,BN - UMNO,MOHD. SHARIF BIN JAJANG,MALE,,
P. 102_N. 48,SELANGOR,P. 102,SEPANG,N. 48,SUNGAI PELIK,BN - MCA,LIEW CHEE KHONG,,,
P. 113_N.01,NEGERI SEMBILAN,P. 113,JELEBU,N.01,CHENNAH,BN - MCA,LIM YONG @ LIM CHEN,,,
P. 113_N.02,NEGERI SEMBILAN,P. 113,JELEBU,N.02,KLAWANG,BN - UMNO,SHANMSUL BAHARI @ RAMLI BIN MAT,MALE,,
P. 113_N.03,NEGERI SEMBILAN,P. 113,JELEBU,N.03,PERTANG,BN - UMNO,RAZAK BIN MANSOR,MALE,,
P. 113_N.04,NEGERI SEMBILAN,P. 113,JELEBU,N.04,SUNGAI LUI,BN - UMNO,ANUAR BIN RASIDIN @ RASHIDIN,MALE,,
P. 114_N.05,NEGERI SEMBILAN,P. 114,JEMPOL,N.05,SERTING,BN - UMNO,LILAH BIN YASIN,MALE,,
P. 114_N.06,NEGERI SEMBILAN,P. 114,JEMPOL,N.06,BAHAU,BN - MCA,SEE AH KOW,,,
P. 114_N.07,NEGERI SEMBILAN,P. 114,JEMPOL,N.07,JERAM PADANG,BN - MIC,SUNDRAM @ NAGENDARAN A/L MUTHAYA,MALE,,
P. 114_N.08,NEGERI SEMBILAN,P. 114,JEMPOL,N.08,PALONG,BN - UMNO,KAMARUDDIN BIN MOHD. DIN,MALE,,
P. 115_N.09,NEGERI SEMBILAN,P. 115,TAMPIN,N.09,GEMAS,BN - UMNO,MOHD. YASSIN BIN BAKAR,MALE,,
P. 115_N.10,NEGERI SEMBILAN,P. 115,TAMPIN,N.10,GEMENCHEH,BN - UMNO,WAAD BIN HAJI MANSOR,MALE,,
P. 115_N.11,NEGERI SEMBILAN,P. 115,TAMPIN,N.11,REPAH,BN - MCA,LAY CHUN TAI @ LOY CHEE TAI,,,
P. 115_N.12,NEGERI SEMBILAN,P. 115,TAMPIN,N.12,KOTA,BN - UMNO,AHMAD APINDI BIN JOHAN,MALE,,
P. 116_N.13,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.13,JUASSEH,BN - UMNO,HASAN BIN MALEK,MALE,,
P. 116_N.14,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.14,SENALING,BN - UMNO,ZAINAL MOKHTAR BIN MOHD. YUNUS,MALE,,
P. 116_N.15,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.15,JOHOL,BN - UMNO,DARUS SALIM BIN BULIN,MALE,,
P. 116_N.16,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.16,PILAH,BN - UMNO,NAPSIAH BINTI OMAR,FEMALE,,
P. 116_N.17,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.17,SERI MENANTI,BN - UMNO,HASHIMUDDIN BIN ABDUL KADIR,MALE,,
P. 117_N.18,NEGERI SEMBILAN,P. 117,SEREMBAN,N.18,NILAI,BN - MCA,LAI YIT FEE,MALE,,
P. 117_N.19,NEGERI SEMBILAN,P. 117,SEREMBAN,N.19,LENGGENG,BN - UMNO,ISHAK BIN ISMAIL,MALE,,
P. 117_N.20,NEGERI SEMBILAN,P. 117,SEREMBAN,N.20,SENAWANG,BN - GERAKAN,WOO AH LEK @ WOO SIAK CHEE,,,
P. 117_N.21,NEGERI SEMBILAN,P. 117,SEREMBAN,N.21,AMPANGAN,BN - UMNO,DERMATA' SIAH BINTI ABDUL JALIL,FEMALE,,
P. 117_N.22,NEGERI SEMBILAN,P. 117,SEREMBAN,N.22,LOBAK,DAP,KHOO SENG HOCK,,,
P. 118_N.23,NEGERI SEMBILAN,P. 118,RASAH,N.23,LABU,BN - UMNO,MUHAMAD SHAHLAN BIN SHAID,MALE,,
P. 118_N.24,NEGERI SEMBILAN,P. 118,RASAH,N.24,TEMIANG,DAP,LEE YUEN FONG,,,
P. 118_N.25,NEGERI SEMBILAN,P. 118,RASAH,N.25,RAHANG,BN - MCA,GOH SIOW HUAT,,,
P. 118_N.26,NEGERI SEMBILAN,P. 118,RASAH,N.26,MAMBAU,BN - MCA,LEE CHEE KEANG,,,
P. 118_N.27,NEGERI SEMBILAN,P. 118,RASAH,N.27,RANTAU,BN - UMNO,HAMDAN BIN MOHAMAD,MALE,,
P. 119_N.28,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.28,CHEMBONG,BN - UMNO,FIRDAUS MUHAMMAD ROM BIN HARUN,MALE,,
P. 119_N.29,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.29,LINGGI,BN - UMNO,MOHD. ISA BIN ABDUL SAMAD,MALE,,
P. 119_N.30,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.30,PASIR PANJANG,BN - UMNO,SAINY BIN EDRIS,MALE,,
P. 119_N.31,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.31,SI RUSA,BN - MIC,KRISHNAN A/L SELLAPPAN,MALE,,
P. 119_N.32,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.32,LUKUT,BN - MCA,DR. YEOW CHAI THIAM,,,
P. 120_N.1,MELAKA,P. 120,ALOR GAJAH,N.1,KUALA LINGGI,BN - UMNO,IBRAHIM BIN DURUM,MALE,,
P. 120_N.2,MELAKA,P. 120,ALOR GAJAH,N.2,RAMUAN CHINA,BN - UMNO,LONG @ MOHD. NOR BIN MD. SAID,MALE,,Y
P. 120_N.3,MELAKA,P. 120,ALOR GAJAH,N.3,MELEKEK,BN - UMNO,MOHD. ZIN BIN ABD. GHANI,MALE,,
P. 120_N.4,MELAKA,P. 120,ALOR GAJAH,N.4,MASJID TANAH,BN - UMNO,RAMLI BIN MOHD. SAID,MALE,,
P. 120_N.5,MELAKA,P. 120,ALOR GAJAH,N.5,SUNGAI UDANG,BN - UMNO,NOORDIN BIN YAANI,MALE,,
P. 121_N.6,MELAKA,P. 121,SELANDAR,N.6,PULAU SEBANG,BN - UMNO,MOHD. SHARIFF BIN MOHD. DRUS @ KERING,MALE,,
P. 121_N.7,MELAKA,P. 121,SELANDAR,N.7,BUKIT SEDANAN,BN - MCA,POH AH TIAM,MALE,43,
P. 121_N.8,MELAKA,P. 121,SELANDAR,N.8,BUKIT ASAHAN,BN - MIC,ARUNASALAM A/L NARAYANAN,MALE,52,
P. 121_N.9,MELAKA,P. 121,SELANDAR,N.9,DURIAN TUNGGAL,BN - UMNO,SAHAR BIN ARPAN,MALE,,
P. 121_N.10,MELAKA,P. 121,SELANDAR,N.10,REMBIA,BN - UMNO,HAMDIN BIN ABDOLLAH,MALE,,
P. 122_N.11,MELAKA,P. 122,BATU BERENDAM,N.11,TANGGA BATU,BN - UMNO,HAZIZAH BT. MOHD. SULTAN,FEMALE,,
P. 122_N.12,MELAKA,P. 122,BATU BERENDAM,N.12,PAYA RUMPUT,BN - UMNO,YASIN BIN HAJI MOHD. SARIF,MALE,42,
P. 122_N.13,MELAKA,P. 122,BATU BERENDAM,N.13,AYER KEROH,BN - MCA,SEAH KWI TONG,MALE,46,
P. 122_N.14,MELAKA,P. 122,BATU BERENDAM,N.14,BACHANG,BN - MCA,CHUA PENG SONG,,,
P. 122_N.15,MELAKA,P. 122,BATU BERENDAM,N.15,AYER MOLEK,BN - UMNO,MOMIN BIN HJ ABDUL AZIZ @ JENAL B. HJ. LAJIS,MALE,,
P. 123_N.16,MELAKA,P. 123,KOTA MELAKA,N.16,TENGKERA,DAP,GOH LEONG SAN,MALE,32,
P. 123_N.17,MELAKA,P. 123,KOTA MELAKA,N.17,DURIAN DAUN,DAP,YEW KOK KEE,MALE,30,
P. 123_N.18,MELAKA,P. 123,KOTA MELAKA,N.18,BANDAR HILIR,DAP,SIM TONG HIM,MALE,47,
P. 123_N.19,MELAKA,P. 123,KOTA MELAKA,N.19,DUYONG,BN - MCA,GAN BOON LEONG,MALE,61,
P. 123_N.20,MELAKA,P. 123,KOTA MELAKA,N.20,ALAI,BN - UMNO,NASIR BIN MANAP,MALE,,
P. 124_N.21,MELAKA,P. 124,JASIN,N.21,AYER PANAS,BN - MCA,CHONG TAM ON,,,
P. 124_N.22,MELAKA,P. 124,JASIN,N.22,RIM,BN - UMNO,DOLAH BIN ATAN,MALE,,
P. 124_N.23,MELAKA,P. 124,JASIN,N.23,MERLIMAU,BN - UMNO,ABU ZAHAR BIN HAMZAH,MALE,,
P. 124_N.24,MELAKA,P. 124,JASIN,N.24,SERKAM,BN - UMNO,AHMAD BIN HAMZAH,MALE,,
P. 124_N.25,MELAKA,P. 124,JASIN,N.25,SUNGAI RAMBAI,BN - UMNO,ABDUL AZIS BIN ABDUL GHANI,MALE,,
P. 125_N.01,JOHOR,P. 125,SEGAMAT,N.01,SEPINANG,BN - UMNO,OTHMAN BIN JAIS,MALE,,
P. 125_N.02,JOHOR,P. 125,SEGAMAT,N.02,JEMENTAH,BN - MCA,GAN LIANG KENG @ LEE AH KAU,MALE,,
P. 126_N.03,JOHOR,P. 126,LEDANG,N.03,TANGKAK,BN - MCA,YAP CHIK DONG,MALE,,
P. 126_N.04,JOHOR,P. 126,LEDANG,N.04,SEROM,BN - UMNO,A. GHANI BIN OTHMAN,MALE,,
P. 127_N.05,JOHOR,P. 127,PAGOH,N.05,BUKIT SERAMPANG,BN - UMNO,AHMAD BIN OMAR @ AMAR,MALE,,
P. 127_N.06,JOHOR,P. 127,PAGOH,N.06,JORAK,BN - UMNO,SABARIAH BTE AHMAD,FEMALE,,
P. 128_N.07,JOHOR,P. 128,LABIS,N.07,TENANG,BN - UMNO,DATO' BAHARI BIN HARON,MALE,,
P. 128_N.08,JOHOR,P. 128,LABIS,N.08,BEKOK,BN - MCA,TAN KOK HONG @ TAN YI,,,
P. 129_N.09,JOHOR,P. 129,MERSING,N.09,ENDAU,BN - UMNO,ABD. LATIFF BIN AHMAD,MALE,,
P. 129_N.10,JOHOR,P. 129,MERSING,N.10,TENGGAROH,BN - MIC,KRISHNASAMY A/L SHIMAN,MALE,,
P. 130_N.11,JOHOR,P. 130,KLUANG,N.11,PALOH,BN - MCA,CHONG AH OWON,,,
P. 130_N.12,JOHOR,P. 130,KLUANG,N.12,MENGKIBOL,BN - MCA,NG KIM LAI,MALE,,
P. 131_N.13,JOHOR,P. 131,PARIT SULONG,N.13,SRI MEDAN,BN - UMNO,ATKAH BTE ABDULLAH,FEMALE,,
P. 131_N.14,JOHOR,P. 131,PARIT SULONG,N.14,SEMERAH,BN - MCA,TAN TECK POH,MALE,,
P. 132_N.15,JOHOR,P. 132,BAKRI,N.15,BUKIT NANING,BN - UMNO,MASIRAN BIN ELIAS,MALE,,Y
P. 132_N.16,JOHOR,P. 132,BAKRI,N.16,MAHARANI,BN - MCA,TAY KHIM SENG,,,
P. 133_N.17,JOHOR,P. 133,MUAR,N.17,PARIT BAKAR,BN - UMNO,ABD. MALEK BIN MUNIP,MALE,,
P. 133_N.18,JOHOR,P. 133,MUAR,N.18,SUNGAI BALANG,BN - UMNO,MUNTAHA BIN KAILAN,MALE,,
